D7P6B9	K0J903	0.0981804
P49735	Q9XYU0	27.2079
P0AB98	P0ABA4	1.51254
P40337	P62877	171.736
P61769	Q6PJ56	0.103821
P23968	P41806	0.164929
A0A0M3KL13	E1C9K6	0
A8J7H8	Q9FV97	0.0833333
P32447	P53853	0.172559
P36578	Q9BXJ9	3.69656
P43627	P61769	135.305
P63104	Q15369	1.11534
A0A4V8GZZ7	A0A4V8H007	0.0637878
Q06675	Q2V2P8	0.408769
A0A4V8H002	A0A4V8H007	0.0398475
P47047	Q12277	0.37847
F4JYR0	Q9SN86	0.202498
P01887	Q5R1F1	0.132816
T1RJ05	T1RJ07	0.0442042
P04911	Q12509	12.8697
P0A7Z6	P0A802	0.3115
Q5U4U4	Q7ZT47	0.885279
A0A2P6TPR7	A0A2P6TZ50	0.0324981
O15514	P60002	0.622094
E3UIU1	M2VTV2	0.0196617
A6QRA1	O81097	10.8543
P60002	P62487	0.225343
A0A0F6NGI2	P09911	0.0200519
P20436	P47076	3.45652
P40937	Q99638	17.8484
P63096	Q07325	19.7974
P0A8T7	P0ACJ8	0.445663
P60900	Q9BT73	0.0315207
C4R0E6	C4R3P8	38.0513
P22139	P53063	1.42547
Q49QE8	Q49QI2	0.0766241
P0DOX5	Q8N5F4	1.21587
Q22MV2	Q22R86	18.5949
A0A2P6TPR7	A0A2P6TPV8	0.148
A0A1P7WFW1	A0A1P7WFW4	0.346037
C1DMA5	Q9F5Y0	0.0956284
P38291	Q12530	0.31123
A0A9R0J252	P06505	0.144181
Q9FHW7	Q9SLH3	2.67633
O15446	P0DPB6	197.41
B7IA16	B7IBC1	0.229085
A0A3B6IU74	W5I035	109.281
A0QS97	A0QSD5	0.057072
P01887	P04214	0.0800173
A0A2P6TKF8	A0A2P6TZ50	0.193576
Q8DL30	Q8DL61	0.438818
A0A9R0K533	P06505	0.172909
O95456	P20618	1.17517
P78346	Q9BUL9	0.188948
P20339	Q14457	7.94955
P62875	Q9HAW0	6.53503
A0A2K3E6S5	P92276	0.117684
P13051	Q16531	0.258094
A0A2K3CYB6	A8HUP3	0.326439
P0A7G2	P0A7W7	0.0883169
Q22A67	Q240X9	0.594573
A0A2K1JC42	Q6YXQ2	0
A2A825	Q8C456	0.123848
P0A7W1	P39286	0.0655261
A0A2V3F2U6	E2RXT8	1.80966
A0A2P6TMX4	W8SKM2	0
P06224	P12464	0.421591
Q15382	Q7L523	7.03756
P38632	Q05541	0.372566
Q24DJ0	W7WX86	0.713738
A0A063X781	A0A063X8U6	0.716352
D7P6B9	D8V7I7	0.032065
B8YB59	B8YB61	0.034552
P31376	Q03940	4.13366
P30989	P50148	595.628
P0AB98	P0ABA6	2.19465
P10606	Q9BW72	6.1489
A8IH07	A8IXD6	0.201449
B8YB57	B8YB64	3.42986
P47047	P53256	0.439587
G0S8E0	G0SEC7	0.785187
P00746	P01024	0.363311
Q9BQ15	Q9NV88	0.143016
B4DIJ7	Q9C005	0.282922
Q14181	Q9H668	3.65777
P29496	P54791	12.6668
A0A2K9VK88	A0A2K9VK98	0.119625
P02309	Q12509	1.81041
Q75VY4	Q75VZ0	0.0204011
P0DOX5	S6B291	0.287104
P31173	P48116	0
Q8NAC3	Q96F46	0.154381
B6SQZ7	B6U534	0.0515341
P41227	P84098	5.44661
P60292	Q8U0M4	1.27523
P62090	Q9SHE8	0
Q96RY7	Q9P2L0	0.22846
Q8U0Z8	Q8U104	0.232098
B8H4F8	B8H618	0.283303
P59768	Q03431	515.868
Q2FW08	Q2FW16	0.0263916
A0A0M3KL10	E1C9L2	0.00941176
I7M9J2	W7XJB1	0.563278
A8IKI9	A8J7I9	0.334388
Q8DMP8	Q9F1K9	0
P09669	P14406	158.478
Q9P6Q0	Q9USH1	0.257387
A0A125YPC9	A0A125YW21	0.00747951
O43143	Q7RTV0	214.235
A0A2D0TC97	A0A2D0TCA6	0.174028
P62877	Q16531	3.63676
Q6P4I2	Q9NV88	0.218515
I0YPL4	I0Z687	0.075842
Q8LE42	Q8LFJ6	18.7672
M1UU36	Q85G47	0
P06336	P20490	0.150119
P16033	P19569	0.0528566
A8HPD3	P19431	0.0148748
A0A1S3XP85	A0A1S3YXM6	0.358096
P14949	P50621	0.472089
P20435	Q02792	1.93967
C4QXY9	C4R7L2	1.23379
C4R009	C4R2R6	40.3308
A5F5X0	A5F5Y4	0.137497
O15160	Q92966	0.590988
P27999	P40352	1.28899
P13183	Q01321	0.0219512
D0MDD9	D0MKF0	0.346615
O15318	Q9Y2Y1	68.1217
E9NPW6	I0Z2Y0	0
I7MG46	Q24C31	0.599019
O14625	P63096	0.148546
P29469	P40359	5.72329
P10176	P10606	1.8562
Q6ZED1	Q6ZED5	0.178231
O43143	Q9BWJ5	197.668
A0A3B6IU74	A0A3B6KRQ3	71.8172
O14818	Q9BT73	0.132635
Q2T9T3	Q32P78	2.0435
P84077	Q9HAD4	1.14394
A0A4V8H004	A0A4V8H005	0
P68431	Q96GM5	5.36037
Q8SDC8	Q8SDD3	0.215355
A0A3Q7G7F0	A0A3Q7I881	81.9513
P60002	Q7KZ85	0.214445
P20226	Q92966	0.532969
A0A2K3DQ46	A0A2K3DZD9	0.201678
E9NPX1	I0Z7A6	0
Q5MNZ6	Q9P0N9	0.237975
Q1HFX1	Q1HGH9	1.07416
A0A2K9VK88	A0A2K9VKE4	0.150515
P04052	P36958	2.09759
A0A024L3Y3	A0A5B9AW69	0.379881
F2Z4C9	Q32P73	175.13
Q6CK37	Q6CPM4	0.380047
A8J4K5	A8J8N9	0.130189
P20436	Q04307	9.92765
P07992	Q92759	2.94534
Q83D75	Q83E83	2.48775
O94762	P52435	1.09045
P78371	Q99471	0.446159
A0A2K3D1M1	A8HRZ4	0.0140887
P78345	P78346	178.374
B8YB54	B8YB56	0.698931
O74471	Q9P4W1	0.222611
P14406	Q9BW72	0.108888
A0A1S3X147	A0A1S4CE74	0.209199
P9WPU7	P9WPV7	7.07344
P12873	P42920	0.239307
P38632	Q07913	0.287788
P00420	P00424	3.96185
P19844	Q52529	0.308459
C4LXM0	C4M5A0	75.3154
A0A333U4T6	V5V9F4	0.234721
P20143	P36213	0.0480982
C4B7Q7	C4B7Q8	0.0967527
A0ACD6B9L6	A0ACD6B9N1	0.129532
Q9H1A4	Q9UJX3	0.365237
Q8DL32	Q8DL61	0.354863
C4R0E6	C4R2R6	18.2275
P36121	P47076	1.28631
Q9KPS1	Q9X4Q6	0.205392
A0A125YTU2	S8GED8	8.62335
D0CD01	D0CD03	0.0457582
P45684	Q9HTM1	0.312942
P24482	P29469	3.03374
Q8IRE3	Q9VSY8	0.674625
F2Z4C9	F2Z4H3	0.173491
A0A125YZ21	S8GED8	0.0704096
A0A4V8H004	A0A4V8H008	0.0284677
O75818	Q32NC0	0.0832832
P87310	Q9USH1	2.56795
P22138	P32786	0.273807
Q7L5N1	Q9UBF6	94.3346
P04051	P13393	2.51242
P36121	P40422	2.05669
E9NPV2	I0Z284	0
Q97ZJ9	Q980L5	0.305183
A0A125YZN9	S7W9J5	0.266456
Q8VZ65	Q9FYF8	0.11516
A0A2K3DGW6	A0A2K3DLI2	0.168075
Q15370	Q8N884	0.172803
Q8U0M2	Q8U4N1	6.09178
Q9SUI5	Q9SUI7	0.152361
P62653	P62662	0.331771
Q22R86	Q24CE5	0.886611
F2QVW8	F2QZ97	2.62508
Q1JQ91	Q32P79	143.214
Q15843	Q16531	3.63582
P52434	P63272	120.722
P62012	Q9V0G0	18.0664
P02607	P68139	216.612
A8J8N9	P23662	11.882
P62877	P68036	476.19
O34399	P50735	0.835125
P60900	Q5JS54	5.74473
P60292	Q8U4N1	6.35951
Q54J50	Q54VN6	111.68
Q13619	Q8WV22	2.61202
T1RJ07	T1RJT6	0
B8BUW3	B8LEQ8	0.0606214
M2XR49	M2XW22	0.0254259
A2A825	Q059U7	0.203386
A0A2P6TPV8	A0A2P6U4K1	0.105136
C4LXN2	C4M0Q2	50.2094
A0A1S3TUX2	A0A1S3UMA0	0.010597
A0A4V8GZZ4	A0A4V8H001	0.0497044
I0YVS7	I0YWK6	0.0438674
P42766	Q9BXJ9	1.50864
P0A384	Q8YVQ2	0.0856714
I7M6H4	Q23FU1	0.407179
Q2FW20	Q2G111	0.00662879
Q72I32	Q72L95	0.358197
P40359	P53091	4.77368
A0A4V8GZZ7	A0A4V8H008	0.0619372
O74471	O74988	0.895658
Q9KXS1	Q9L0Q9	0.279167
P9WGH5	P9WGZ1	0.272082
P20637	P21082	0.344504
P20248	Q9UJX5	2.16715
A0A4V8GZZ3	A0A4V8GZZ8	0.027081
A0A125YZN9	S7UR33	0.0281915
P32447	P32480	0.196186
O95619	O96019	251.067
A0A2K1JKF2	A0A2K1JLZ3	0.045876
Q5JE34	Q5JI52	0.319382
A5FJF4	A5FJF5	0.138058
I0YPL4	I0YQ13	0.115252
P20226	Q9Y2Y1	65.2212
C4R2R6	C4R370	0.543284
A0A1B2U0I9	A0A1M5L8M4	0.0391854
P20226	Q9H1D9	216.712
A0QS96	A0QSP9	0.0393011
P0A3C9	Q8DJ01	0.0904397
P52891	P53011	0.867366
O94581	Q9P4W1	1.88249
Q6DBA5	Q9FJ98	0.420495
P40337	Q9H9Q2	2.32578
O95619	Q9Y265	197.314
C4QXY9	C4R1V1	0.23893
A0A4V8H004	A0A4V8H007	0.0226957
D5ANZ2	D5ARP7	1.09905
Q13098	Q9UBW8	297.036
P00175	P33448	0.222407
A0ABF7PQ06	P46818	0.23224
A0A0M3KL10	P09911	0.00521999
Q1HFW0	Q1HGH8	24.2858
Q56218	Q56226	3.69386
Q32904	Q9SQL2	0.0224242
B7UL97	B7UL98	0.222212
P0A800	P0A9E2	0.710999
Q96CS2	Q99871	185.391
P60002	P61218	0.0752301
A0ACD6B989	Q8YQ35	0.0601854
A0QU29	A0QU35	1.17162
P52435	P62487	196.37
Q980B8	Q980L5	1.16244
A0ABF7PQ07	P46818	0.195481
P22139	P32349	2.95491
S8F0U0	S8G8E7	0.35927
A0A5S8WF79	A0A5S8WF81	0.160494
P41227	Q02878	1.02781
O81097	Q38859	73.4188
A0A0G4FDJ8	A0A0G4HMN0	0.124196
P0AEK7	P24183	0.110068
A0QNR5	A0QWR2	0.125626
P32830	P33421	1.24803
A0A9R0I5M6	A0A9R0IWV5	0.289244
P01097	Q12165	0.217941
P0A8V2	P24251	0.284409
P20435	P53063	0.480837
F5LA71	F5LA74	2.04497
A1B4F3	A1BA41	0.235853
P0AFF6	P0AFW0	0.367951
O80800	Q42577	34.6265
A0QSG6	A0R102	0.263747
Q8DHA7	Q8DLJ8	0.121169
O00399	P61163	237.793
M1VKK5	Q85FZ1	0.0334062
Q24C31	W7WX86	0.45362
Q26454	Q9VGW6	35.9922
F2QVA2	F2QZ97	18.9172
O94616	P36595	56.4517
A0A9R0K533	P11703	0.309924
P62987	Q71DI3	2.06675
Q99627	Q9UBF6	3.12546
P10145	P63096	148.421
P35997	P38747	1.45332
P62090	Q9SUI4	0
P05738	P33309	0.635692
A0A3V0PQJ3	A0A3Z3F2I6	0.0751358
C4R2R6	C4R7L2	24.8531
A0A1L8GNJ6	Q6PHW7	129.529
Q42599	Q9FIJ2	51.2787
E3UIU3	M2X090	0.126494
P12074	Q9BW72	3.08292
B8YB57	B8YB63	8.95976
Q8CM25	Q8DG60	0.186906
P9WGY5	P9WJG3	0.213019
W5DS33	W5FEZ3	85.0596
I0YPL4	I0Z284	0.182316
Q8DIF8	Q8DMP8	0.067555
A0A9R0K533	P11704	0.236172
Q8DLL4	Q8DMU4	0.0432485
A0A2K1JC42	A0A2K1JLW2	0.102487
A0A2P6TT36	W8SKM2	0
A0AAN0XZY8	A0AAN0Y0R4	0.185079
Q8DKF3	Q8DL29	0.118767
O14010	Q9Y821	0.239724
A0A063X8U6	F5HRS7	0.70461
Q8DLL4	Q8DLN5	0.133407
I0YQ13	I0Z284	0.0237213
O94646	P87310	1.17177
B8YB57	B8YB60	5.30099
P32833	P47112	0.452513
O15318	P0DPB6	69.4207
A4VD75	Q22A67	0.227415
P01857	S6B291	0.244269
A0A2P6TKF8	W8SUD1	0.0274945
A4VE64	Q22A67	1.7422
A0A9R0JF29	A0A9R0JVI6	0.458712
P20143	P69416	0
Q57ZX7	Q585T1	0.367168
P0DPB6	P20226	231.573
C9ZIA9	D0A2N9	0.150507
O94707	Q9UTB6	0.202279
A0A2P6TKF8	A0A2P6TT36	0.0900027
Q9TLR0	Q9ZQS5	0.0492556
Q5D869	Q8LFJ6	1.26697
A0AAN0XZY8	A0AAN0Y0S4	0.0889096
A0A4V8GZZ3	A0A4V8GZZ6	0
P09192	Q55329	0.015767
O15514	P62875	132.799
A0A6P3TG10	K4P217	122.087
Q8LE42	Q9M1A8	8.86967
A0A2P6TPU7	A0A2P6TT36	0.0973075
F2QS38	F2QT90	1.94981
F2R611	F2RBH1	0.231368
Q8A1E1	Q8A1P7	0.243682
O87799	O87802	0.172058
Q12824	Q96GM5	379.707
Q9FFC0	Q9XFH4	2.79319
P01730	Q6P5S8	0.185386
P38353	P49626	23.5682
A0QSD7	A0R7F7	0.0856277
P0A7Z4	P0AGB6	0.17252
A0A2K3CYB6	A0A2K3DZD9	0.322115
O31743	Q06797	0.346356
C4QWA8	C4R273	6.14776
A0A2K3DGW6	A0A2K3DQ46	0.15944
A0A1S4CE74	A0A1S4CIZ9	0.357855
F2RBH1	F2RCK7	0.13172
A0AAB0B1V2	A0AAB0B1V7	0.0671303
Q39255	Q9SLH3	2.80254
E1C9K9	P10793	0
G3MZY8	Q32P78	1.38848
A0A0H2UKZ4	E1C9L3	0.0450345
P33767	Q99380	0.0795866
Q9VBI1	Q9VGW6	66.3218
P38121	P53840	0.526074
Q85FS9	Q85G51	0.128108
P35718	P36121	2.96223
P25342	P32468	208.667
P07611	P68623	0.12994
E9NPV2	I0YQ44	0
O35011	P39075	0.190647
P12975	P16033	0.0440691
F5LA71	F5LA72	2.3058
A0A125YG13	S8GCU6	0.290104
A8HY43	P59763	0
F2QRE4	F2QT92	0.606017
P01222	P63092	0.0730891
O15527	Q71DI3	1.43431
I0YTK4	I0Z7V3	0.0651878
E9NPS7	I0YP72	0.00765935
Q8N884	Q96KK5	4.25816
D9PY02	Q50755	0.175789
A0A2K9VK93	A0A2K9VKE4	0.118346
A0A3Q7H1U4	A0A3Q7I881	8.01558
F2Z2U4	Q9Y6J9	0.88373
P0A707	P0A7S3	0.0425179
P47133	Q12025	0.426428
A0A3Q7H1U4	A0A3Q7HSH1	5.9711
P04912	Q12509	12.7099
Q37695	Q6C326	8.15438
P0A7W7	P0A8A8	0.143744
Q02795	Q92316	0.0524476
P41205	Q50296	0.119396
P12239	Q7DGD4	0
M2X090	M2X4U9	0.110219
Q6SW67	V9LLX6	0.0918097
A0A2K1IAD0	A0A2K1J0L9	0.0328107
P39682	P40018	4.3129
Q23FU1	Q240X9	0.54886
A0A4V8GZZ2	A0A4V8H004	0.00196744
Q83D76	Q83E83	1.74487
A0A2K3CXW8	A8IJY7	0.306212
A0A4X1VM56	A0A8D0JYF1	124.273
A0QS96	A0QS97	0.222343
O15212	P17987	0.327422
A0A6P3ED73	A0A836CVU8	113.846
P13165	P23993	0
Q38859	Q8LE42	14.1583
C4R009	C4R1V1	50.7576
B6YWB9	B6YWC1	0.169643
Q9TM20	Q9TM46	0.110274
A0A3B6IU74	W5FPA7	94.6177
Q248F8	Q24I09	0.29395
A0A1D5SLI4	A0A3B6RHV8	89.0782
P04911	P31376	2.57159
P9WJG3	Q6MX01	0.0732689
P23968	P38784	0.177833
P0DOY7	Q5SHR1	0.0981481
Q91VD9	Q9DC70	144.593
A8IL32	Q75VY6	0.0441515
P06899	P61218	3.28753
Q5SKZ7	Q60019	0.465329
A8INX1	A8IS47	0.132409
Q9TLR0	Q9TM21	0
B1INP6	B1INP9	0.263484
A8IFG7	Q05093	0.0695134
C4QY79	C4R3Z5	21.6856
I0YQ46	I0Z2Y0	0.0224417
E9NPS7	I0YP76	0.00669715
A0A3Q7G7F0	A0A3Q7HSH1	73.5441
A1B3D7	A1B4F2	0.668183
D0C5Z0	D0CD20	0.229085
P50991	Q9UHV9	0.936173
E9NPS7	I0Z2Y0	0.00824205
P12352	Q84Y02	0.0728922
A0A1B1W4Z4	Q9XI73	0.287921
P32422	P74564	0
E3UIU1	M2Y652	0.0198886
P21082	P68449	0.184819
E1C9K8	P16002	0.130003
P32349	Q04307	1.24336
P62653	P62659	0.118723
P62532	Q47450	0.0281902
O15212	P78371	0.544143
P11513	P11521	1.18727
P28000	P36121	4.66936
Q980K0	Q980L5	0.520916
Q15019	Q16181	492.505
A0A9R0IP63	A0A9R0J865	0.29265
P56768	P62090	0
P13192	Q43485	0.0207593
F4JYR0	O22993	0.166851
Q8DJ02	Q8DKF4	0.53431
A0A1S3X147	A0A1S3YU01	0.182072
Q9UJX5	Q9UKT4	0.409487
A0A125YG13	A0A125YMK3	0.344607
I7MHB1	Q24DI9	0.322985
P36056	Q03799	0.22669
C1K003	D0FXV2	0.00741117
P13194	P36886	0.00379083
A0A9R0JF29	A0A9R0K533	0.354782
A0A2P6TT36	W8SUD1	0
A0A1M6YWR9	A0A1M7BX03	0.363711
A0A125YN38	S7UVH4	0.072394
G0SC21	G0SCD1	3.21176
Q13618	Q7L5N1	76.8145
Q8L806	W5DS33	76.2374
B8YB56	B8YB57	1.29218
A7XX65	A7XXA7	0.0609095
A0QU29	A0QU34	0.207901
O75822	P62280	6.79403
E9NPX1	I0Z7A7	0
A0A2K1K0C7	Q8MFA2	0.00873831
C4QYV4	Q9P4D1	5.1788
O60925	P50991	2.43215
P27521	Q9S7N7	0.0478337
A8IKI9	A8JC51	0.0391409
P0A800	P0ABS1	1.10087
Q27RN3	Q27RN4	0.242497
A0A1S3X147	A0A1S3YEW3	0.177959
A0A2K1JLW2	A0A2K1KIF2	0.0300933
I0YP76	I0YVS7	0.102448
Q84AQ1	Q84AQ3	0.213483
P56768	Q9SHR7	0
M9NT03	M9NTL4	0.119802
A0QUM5	A0QUM7	0.162528
C1K003	D0FXW0	0.0333761
A8IJY7	A8IL21	0.294167
B8YB57	B8YB59	0.140585
Q8RGE2	Q8RGE3	0.239517
P18183	Q9KXS1	0.4798
P41806	Q3E7B6	0.133428
P13393	P47076	1.331
O95456	P28072	1.30171
O15212	P48643	0.498975
Q95695	Q9SGH4	0.197727
B8YB54	B8YB63	0.904646
A4VE64	Q22YU3	2.0701
P08266	Q9VEA5	1.58185
F2QS38	F2QVA2	1.14761
P49736	Q9UBD5	30.1869
A0A1S3ZQT7	A0AA96C3P8	0.184896
O14746	P04908	1.27883
D0C9P6	D0CC74	0.00690323
A0A2K3DLI2	A0A2K3DQ46	0.136224
P13192	P23993	0.139204
A0AAN0Y4F0	A0AAN1CUP2	0.325363
P40540	Q12025	0.28777
Q16531	Q96MG7	0.277525
F1RPD2	F1SDI2	125.552
Q8DHA7	Q8DMP8	0
C4LXN2	C4M979	56.4766
Q2FW39	Q2G2Q4	0.275078
P0A7U3	P69222	0
Q6C387	Q6CC60	0.498426
Q7LXK4	Q980R1	0.290689
A0A3Q7HSH1	P49215	80.9584
P0A7T3	P39286	0.257875
P28496	P38703	0.121474
D0MDD7	D0MDD8	0.160695
Q9HVW3	Q9HVW5	0.163045
A0A2K3DHV6	A0A2K3DLI2	0.273224
P0A8T7	P0AF28	0.307076
A0T0T5	B8C770	0.0467626
A0A1J7CBX1	A0A1M5L8S8	0.0552536
O19925	O19927	0
B8CEQ3	B8LEV1	0
W5EP45	W5I1R7	103.381
P13192	P36213	0.0499222
P42487	Q65181	0.227073
P62090	Q9S7N7	0
P62807	Q9BS16	12.1486
Q97ZJ9	Q980R2	0.585682
A0QSG2	A0QSL7	0.02406
A0QU31	A0QU35	36.2637
Q2FKZ2	Q2FRL9	0.225979
P12004	P49005	3.60631
P0A444	Q8DG60	0.0954395
A0AA82WNZ8	A0AA82WP01	0.287841
P12975	P74564	0.0115616
A0A2K3DGW6	A8HUP3	0.268577
O13877	O74825	37.8582
P43034	P63172	198.456
A2P1G9	U5LP42	0.396294
B6TXS5	O65101	0.185867
A0A2K1JC42	A0A2K1KN29	0.0309353
P14406	P24311	147.725
O31743	P42920	0.551037
O19925	Q9TLR0	0.297051
O13877	Q09177	88.5672
P38632	Q03718	0.422379
A0A125YZN9	S7VSS5	0.0397641
A0QU29	A0QU33	21.6677
O00483	P24311	0.201852
O95456	Q5JS54	0.147329
O81098	Q6NLH0	103.218
G2LDR3	G2LHG2	0.261905
P73297	P74565	0.556013
O19882	Q9TM21	0.141983
O74635	Q92399	3.87958
A0A8F0WFC9	A0T0S9	0
P33339	Q12308	0.311186
P06899	Q96GM5	9.54252
P04969	P21467	0.0780833
I0YP72	I0YQ13	0.0269443
P62877	Q13216	10.6699
P26290	P72798	0.051453
Q9CR21	Q9CR61	113.694
O19895	O19925	0.126244
A0A9R0JBX6	P06505	0.299393
Q24CL2	W7WX86	0.399608
D7NIZ2	D7P897	0.117921
