M2XR49	M2XW22	0.615359
A2A825	Q059U7	0.734390
A0A2P6TPV8	A0A2P6U4K1	0.722858
C4LXN2	C4M0Q2	0.823626
A0A1S3TUX2	A0A1S3UMA0	0.576741
A0A4V8GZZ4	A0A4V8H001	0.344621
I0YVS7	I0YWK6	0.324435
P42766	Q9BXJ9	0.473908
P0A384	Q8YVQ2	0.588450
Q2FW20	Q2G111	0.737835
Q72I32	Q72L95	0.684794
P40359	P53091	0.436524
A0A4V8GZZ7	A0A4V8H008	0.682821
O74471	O74988	0.643054
Q9KXS1	Q9L0Q9	0.563311
P9WGH5	P9WGZ1	0.762025
P20637	P21082	0.451870
P20248	Q9UJX5	0.509589
A0A4V8GZZ3	A0A4V8GZZ8	0.269304
A0A125YZN9	S7UR33	0.595944
P32447	P32480	0.498667
O95619	O96019	0.770498
A0A2K1JKF2	A0A2K1JLZ3	0.690212
Q5JE34	Q5JI52	0.259972
A5FJF4	A5FJF5	0.095382
I0YPL4	I0YQ13	0.497737
P20226	Q9Y2Y1	0.777015
C4R2R6	C4R370	0.618172
A0A1B2U0I9	A0A1M5L8M4	0.718284
P20226	Q9H1D9	0.786791
A0QS96	A0QSP9	0.871890
P0A3C9	Q8DJ01	0.000033
P52891	P53011	0.626150
O94581	Q9P4W1	0.588891
Q6DBA5	Q9FJ98	0.515096
P40337	Q9H9Q2	0.611994
O95619	Q9Y265	0.780920
C4QXY9	C4R1V1	0.303856
A0A4V8H004	A0A4V8H007	0.748037
D5ANZ2	D5ARP7	0.780818
Q13098	Q9UBW8	0.688833
P00175	P33448	0.040117
A0ABF7PQ06	P46818	0.499010
A0A0M3KL10	P09911	0.713394
Q1HFW0	Q1HGH8	0.496613
Q56218	Q56226	0.154237
Q32904	Q9SQL2	0.673459
B7UL97	B7UL98	0.496507
P0A800	P0A9E2	0.496194
Q96CS2	Q99871	0.581314
P60002	P61218	0.677756
A0ACD6B989	Q8YQ35	0.539063
A0QU29	A0QU35	0.624024
P52435	P62487	0.802831
Q980B8	Q980L5	0.497200
A0ABF7PQ07	P46818	0.231044
P22139	P32349	0.700003
S8F0U0	S8G8E7	0.125272
A0A5S8WF79	A0A5S8WF81	0.201790
P41227	Q02878	0.333120
O81097	Q38859	0.637894
A0A0G4FDJ8	A0A0G4HMN0	0.141270
P0AEK7	P24183	0.127613
A0QNR5	A0QWR2	0.058165
P32830	P33421	0.368861
A0A9R0I5M6	A0A9R0IWV5	0.434180
P01097	Q12165	0.234618
P0A8V2	P24251	0.541995
P20435	P53063	0.221729
F5LA71	F5LA74	0.274156
A1B4F3	A1BA41	0.818817
P0AFF6	P0AFW0	0.737043
O80800	Q42577	0.798367
A0QSG6	A0R102	0.696496
Q8DHA7	Q8DLJ8	0.000581
O00399	P61163	0.839813
M1VKK5	Q85FZ1	0.219334
Q24C31	W7WX86	0.499525
Q26454	Q9VGW6	0.744317
F2QVA2	F2QZ97	0.793455
O94616	P36595	0.725307
A0A9R0K533	P11703	0.234051
P62987	Q71DI3	0.371191
Q99627	Q9UBF6	0.771998
P10145	P63096	0.252692
P35997	P38747	0.232777
P62090	Q9SUI4	0.214171
P05738	P33309	0.623066
A0A3V0PQJ3	A0A3Z3F2I6	0.334456
C4R2R6	C4R7L2	0.490871
A0A1L8GNJ6	Q6PHW7	0.656279
Q42599	Q9FIJ2	0.784337
E3UIU3	M2X090	0.498707
P12074	Q9BW72	0.483403
B8YB57	B8YB63	0.734375
Q8CM25	Q8DG60	0.499144
P9WGY5	P9WJG3	0.518886
W5DS33	W5FEZ3	0.750002
I0YPL4	I0Z284	0.145623
Q8DIF8	Q8DMP8	0.070362
A0A9R0K533	P11704	0.264824
Q8DLL4	Q8DMU4	0.496286
A0A2K1JC42	A0A2K1JLW2	0.479384
A0A2P6TT36	W8SKM2	0.001502
A0AAN0XZY8	A0AAN0Y0R4	0.833304
Q8DKF3	Q8DL29	0.075753
O14010	Q9Y821	0.559977
A0A063X8U6	F5HRS7	0.777092
Q8DLL4	Q8DLN5	0.497694
I0YQ13	I0Z284	0.495756
O94646	P87310	0.793167
B8YB57	B8YB60	0.654542
P32833	P47112	0.692655
O15318	P0DPB6	0.821228
P01857	S6B291	0.702183
A0A2P6TKF8	W8SUD1	0.000147
A0A9R0JF29	A0A9R0JVI6	0.068701
P20143	P69416	0.119640
Q57ZX7	Q585T1	0.707425
P0DPB6	P20226	0.788411
C9ZIA9	D0A2N9	0.125761
O94707	Q9UTB6	0.250286
A0A2P6TKF8	A0A2P6TT36	0.041418
Q9TLR0	Q9ZQS5	0.404041
Q5D869	Q8LFJ6	0.760346
A0AAN0XZY8	A0AAN0Y0S4	0.780934
A0A4V8GZZ3	A0A4V8GZZ6	0.462601
P09192	Q55329	0.244008
O15514	P62875	0.756845
A0A6P3TG10	K4P217	0.736095
Q8LE42	Q9M1A8	0.607394
A0A2P6TPU7	A0A2P6TT36	0.678510
F2QS38	F2QT90	0.553608
F2R611	F2RBH1	0.000152
Q8A1E1	Q8A1P7	0.272306
O87799	O87802	0.147145
Q12824	Q96GM5	0.737367
Q9FFC0	Q9XFH4	0.803897
P01730	Q6P5S8	0.141123
P38353	P49626	0.610278
A0QSD7	A0R7F7	0.799860
P0A7Z4	P0AGB6	0.447095
A0A2K3CYB6	A0A2K3DZD9	0.401055
O31743	Q06797	0.812854
C4QWA8	C4R273	0.596651
A0A2K3DGW6	A0A2K3DQ46	0.014262
A0A1S4CE74	A0A1S4CIZ9	0.211571
F2RBH1	F2RCK7	0.000071
A0AAB0B1V2	A0AAB0B1V7	0.169373
Q39255	Q9SLH3	0.698294
E1C9K9	P10793	0.198129
G3MZY8	Q32P78	0.775337
A0A0H2UKZ4	E1C9L3	0.604042
P33767	Q99380	0.000270
Q9VBI1	Q9VGW6	0.824566
P38121	P53840	0.428017
Q85FS9	Q85G51	0.207961
P35718	P36121	0.743478
P25342	P32468	0.297902
P07611	P68623	0.085687
E9NPV2	I0YQ44	0.088953
O35011	P39075	0.497949
P12975	P16033	0.102532
F5LA71	F5LA72	0.071074
A0A125YG13	S8GCU6	0.352410
A8HY43	P59763	0.012966
F2QRE4	F2QT92	0.677590
P01222	P63092	0.047553
O15527	Q71DI3	0.499183
I0YTK4	I0Z7V3	0.443938
E9NPS7	I0YP72	0.415974
Q8N884	Q96KK5	0.446903
D9PY02	Q50755	0.499061
A0A2K9VK93	A0A2K9VKE4	0.250148
A0A3Q7H1U4	A0A3Q7I881	0.765637
P0A707	P0A7S3	0.816915
P47133	Q12025	0.115727
A0A3Q7H1U4	A0A3Q7HSH1	0.774599
P04912	Q12509	0.664826
Q37695	Q6C326	0.739993
P0A7W7	P0A8A8	0.376538
Q02795	Q92316	0.634680
P41205	Q50296	0.834583
P12239	Q7DGD4	0.453683
M2X090	M2X4U9	0.209164
Q6SW67	V9LLX6	0.051503
A0A2K1IAD0	A0A2K1J0L9	0.487496
P39682	P40018	0.706173
Q23FU1	Q240X9	0.034874
A0A4V8GZZ2	A0A4V8H004	0.329075
Q83D76	Q83E83	0.825966
A0A2K3CXW8	A8IJY7	0.285317
A0A4X1VM56	A0A8D0JYF1	0.512165
A0QS96	A0QS97	0.842814
O15212	P17987	0.670430
A0A6P3ED73	A0A836CVU8	0.647638
P13165	P23993	0.515658
Q38859	Q8LE42	0.536493
C4R009	C4R1V1	0.606790
B6YWB9	B6YWC1	0.493705
Q9TM20	Q9TM46	0.426830
A0A3B6IU74	W5FPA7	0.802667
Q248F8	Q24I09	0.035451
A0A1D5SLI4	A0A3B6RHV8	0.750481
P04911	P31376	0.095112
P9WJG3	Q6MX01	0.020654
P23968	P38784	0.234512
P0DOY7	Q5SHR1	0.536138
Q91VD9	Q9DC70	0.790640
A8IL32	Q75VY6	0.664379
P06899	P61218	0.726389
Q5SKZ7	Q60019	0.249874
A8INX1	A8IS47	0.692720
Q9TLR0	Q9TM21	0.444258
B1INP6	B1INP9	0.333628
A8IFG7	Q05093	0.102309
C4QY79	C4R3Z5	0.698389
I0YQ46	I0Z2Y0	0.713660
E9NPS7	I0YP76	0.052005
A0A3Q7G7F0	A0A3Q7HSH1	0.849865
A1B3D7	A1B4F2	0.696187
D0C5Z0	D0CD20	0.824115
P50991	Q9UHV9	0.202277
E9NPS7	I0Z2Y0	0.454726
P12352	Q84Y02	0.086447
A0A1B1W4Z4	Q9XI73	0.394258
P32422	P74564	0.000211
E3UIU1	M2Y652	0.465523
P21082	P68449	0.281329
E1C9K8	P16002	0.066782
P32349	Q04307	0.705855
P62653	P62659	0.814889
P62532	Q47450	0.533659
O15212	P78371	0.665174
P11513	P11521	0.267788
P28000	P36121	0.680035
Q980K0	Q980L5	0.000613
Q15019	Q16181	0.625278
A0A9R0IP63	A0A9R0J865	0.194348
P56768	P62090	0.013905
P13192	Q43485	0.629349
F4JYR0	O22993	0.049465
Q8DJ02	Q8DKF4	0.630370
A0A1S3X147	A0A1S3YU01	0.143762
Q9UJX5	Q9UKT4	0.042689
A0A125YG13	A0A125YMK3	0.499673
I7MHB1	Q24DI9	0.328712
P36056	Q03799	0.555913
C1K003	D0FXV2	0.261430
P13194	P36886	0.172581
A0A9R0JF29	A0A9R0K533	0.292430
A0A2P6TT36	W8SUD1	0.559805
A0A1M6YWR9	A0A1M7BX03	0.343105
A0A125YN38	S7UVH4	0.124426
G0SC21	G0SCD1	0.209874
Q13618	Q7L5N1	0.664732
Q8L806	W5DS33	0.796530
B8YB56	B8YB57	0.458022
A7XX65	A7XXA7	0.494783
A0QU29	A0QU34	0.042302
O75822	P62280	0.730354
E9NPX1	I0Z7A7	0.634319
A0A2K1K0C7	Q8MFA2	0.447140
O60925	P50991	0.635956
P27521	Q9S7N7	0.641951
A8IKI9	A8JC51	0.126871
P0A800	P0ABS1	0.497293
Q27RN3	Q27RN4	0.000062
A0A1S3X147	A0A1S3YEW3	0.111488
A0A2K1JLW2	A0A2K1KIF2	0.455093
I0YP76	I0YVS7	0.076091
Q84AQ1	Q84AQ3	0.469432
P56768	Q9SHR7	0.642770
M9NT03	M9NTL4	0.650755
A0QUM5	A0QUM7	0.499584
C1K003	D0FXW0	0.551601
A8IJY7	A8IL21	0.387224
B8YB57	B8YB59	0.498308
Q8RGE2	Q8RGE3	0.000493
P18183	Q9KXS1	0.173305
P41806	Q3E7B6	0.775275
P13393	P47076	0.820084
O95456	P28072	0.199969
O15212	P48643	0.622328
Q95695	Q9SGH4	0.081323
B8YB54	B8YB63	0.630956
A4VE64	Q22YU3	0.032298
P08266	Q9VEA5	0.529129
F2QS38	F2QVA2	0.554302
P49736	Q9UBD5	0.764323
A0A1S3ZQT7	A0AA96C3P8	0.565286
O14746	P04908	0.454302
D0C9P6	D0CC74	0.795129
A0A2K3DLI2	A0A2K3DQ46	0.016114
P13192	P23993	0.431708
A0AAN0Y4F0	A0AAN1CUP2	0.730443
P40540	Q12025	0.079834
Q16531	Q96MG7	0.365090
F1RPD2	F1SDI2	0.737727
Q8DHA7	Q8DMP8	0.518722
C4LXN2	C4M979	0.812313
Q2FW39	Q2G2Q4	0.000142
P0A7U3	P69222	0.316824
Q6C387	Q6CC60	0.649972
Q7LXK4	Q980R1	0.732540
A0A3Q7HSH1	P49215	0.815066
P0A7T3	P39286	0.024808
P28496	P38703	0.674430
D0MDD7	D0MDD8	0.294665
Q9HVW3	Q9HVW5	0.497656
A0A2K3DHV6	A0A2K3DLI2	0.090711
P0A8T7	P0AF28	0.518812
A0T0T5	B8C770	0.115749
A0A1J7CBX1	A0A1M5L8S8	0.835802
O19925	O19927	0.409030
B8CEQ3	B8LEV1	0.011111
W5EP45	W5I1R7	0.787256
P13192	P36213	0.040241
P42487	Q65181	0.434832
P62090	Q9S7N7	0.065159
P62807	Q9BS16	0.280514
Q97ZJ9	Q980R2	0.620684
A0QSG2	A0QSL7	0.689395
A0QU31	A0QU35	0.721719
Q2FKZ2	Q2FRL9	0.105279
P12004	P49005	0.754146
P0A444	Q8DG60	0.060748
A0AA82WNZ8	A0AA82WP01	0.040837
P12975	P74564	0.494270
A0A2K3DGW6	A8HUP3	0.083516
O13877	O74825	0.200798
P43034	P63172	0.748994
A2P1G9	U5LP42	0.815374
B6TXS5	O65101	0.623191
A0A2K1JC42	A0A2K1KN29	0.609073
P14406	P24311	0.410019
O31743	P42920	0.846046
O19925	Q9TLR0	0.604146
O13877	Q09177	0.584843
P38632	Q03718	0.042435
A0A125YZN9	S7VSS5	0.641237
A0QU29	A0QU33	0.192909
O00483	P24311	0.550705
O95456	Q5JS54	0.330048
O81098	Q6NLH0	0.754639
G2LDR3	G2LHG2	0.255580
P73297	P74565	0.269985
O19882	Q9TM21	0.482846
O74635	Q92399	0.688114
A0A8F0WFC9	A0T0S9	0.004123
P33339	Q12308	0.398902
P06899	Q96GM5	0.741832
P04969	P21467	0.622439
I0YP72	I0YQ13	0.200376
P62877	Q13216	0.660186
P26290	P72798	0.000136
Q9CR21	Q9CR61	0.731133
O19895	O19925	0.479572
A0A9R0JBX6	P06505	0.139563
Q24CL2	W7WX86	0.333347
D7NIZ2	D7P897	0.026096
P43307	Q9UNL2	0.735169
A0A2K9VK97	A0A2K9VK99	0.134285
P04908	P36954	0.623635
