directed_pair_id,score
SCF:0000349|AC,0.019236
SCF:0000349|AD,0.978734
SCF:0000350|AC,0.008475
SCF:0000350|AD,0.995122
SCF:0000351|AC,0.008475
SCF:0000351|AD,0.996191
SCF:0000354|AC,0.132173
SCF:0000354|AD,0.165465
SCF:0000355|AC,0.132173
SCF:0000355|AD,0.994530
SCF:0000356|AC,0.020663
SCF:0000356|AD,0.993669
SCF:0000357|AC,0.020663
SCF:0000357|AD,0.986955
SCF:0000358|AC,0.020663
SCF:0000358|AD,0.980116
SCF:0000359|AC,0.407726
SCF:0000359|AD,0.934984
SCF:0000360|AC,0.407726
SCF:0000360|AD,0.973421
SCF:0000361|AC,0.203448
SCF:0000361|AD,0.976883
SCF:0000362|AC,0.203448
SCF:0000362|AD,0.967635
SCF:0000363|AC,0.038759
SCF:0000363|AD,0.957389
SCF:0000364|AC,0.072337
SCF:0000364|AD,0.968706
SCF:0000366|AC,0.234267
SCF:0000366|AD,0.901002
SCF:0000367|AC,0.234267
SCF:0000367|AD,0.957397
SCF:0000368|AC,0.070057
SCF:0000368|AD,0.907747
SCF:0000369|AC,0.070057
SCF:0000369|AD,0.953313
SCF:0000370|AC,0.070057
SCF:0000370|AD,0.988734
SCF:0000372|AC,0.063344
SCF:0000372|AD,0.904138
SCF:0000373|AC,0.271181
SCF:0000373|AD,0.898398
SCF:0000382|AC,0.003377
SCF:0000382|AD,0.996384
SCF:0000383|AC,0.008463
SCF:0000383|AD,0.877727
SCF:0000389|AC,0.171097
SCF:0000389|AD,0.918875
SCF:0000390|AC,0.171097
SCF:0000390|AD,0.997242
SCF:0000391|AC,0.171097
SCF:0000391|AD,0.698302
SCF:0000392|AC,0.132831
SCF:0000392|AD,0.865604
SCF:0000393|AC,0.132831
SCF:0000393|AD,0.869041
SCF:0000394|AC,0.132831
SCF:0000394|AD,0.855901
SCF:0000395|AC,0.135532
SCF:0000395|AD,0.984347
SCF:0000396|AC,0.078612
SCF:0000396|AD,0.989576
SCF:0000398|AC,0.015579
SCF:0000398|AD,0.987846
SCF:0000399|AC,0.015579
SCF:0000399|AD,0.987846
SCF:0000400|AC,0.015579
SCF:0000400|AD,0.993659
SCF:0000404|AC,0.045269
SCF:0000404|AD,0.974737
SCF:0000405|AC,0.045269
SCF:0000405|AD,0.869475
SCF:0000406|AC,0.080190
SCF:0000406|AD,0.867357
SCF:0000414|AC,0.058313
SCF:0000414|AD,0.964184
SCF:0000415|AC,0.051135
SCF:0000415|AD,0.985010
SCF:0000416|AC,0.051135
SCF:0000416|AD,0.995985
SCF:0000417|AC,0.133379
SCF:0000417|AD,0.957711
SCF:0000418|AC,0.051439
SCF:0000418|AD,0.974343
SCF:0000419|AC,0.006670
SCF:0000419|AD,0.992892
SCF:0000420|AC,0.061870
SCF:0000420|AD,0.975580
SCF:0000424|AC,0.006155
SCF:0000424|AD,0.985482
SCF:0000425|AC,0.006155
SCF:0000425|AD,0.996872
SCF:0000426|AC,0.006155
SCF:0000426|AD,0.996733
SCF:0000427|AC,0.011656
SCF:0000427|AD,0.992319
SCF:0000428|AC,0.011656
SCF:0000428|AD,0.996674
SCF:0000429|AC,0.063875
SCF:0000429|AD,0.963668
SCF:0000430|AC,0.063875
SCF:0000430|AD,0.962763
SCF:0000431|AC,0.036166
SCF:0000431|AD,0.988381
SCF:0000432|AC,0.036166
SCF:0000432|AD,0.948847
SCF:0000433|AC,0.036166
SCF:0000433|AD,0.982609
SCF:0000438|AC,0.111029
SCF:0000438|AD,0.783231
SCF:0000439|AC,0.111029
SCF:0000439|AD,0.223303
SCF:0000440|AC,0.091566
SCF:0000440|AD,0.971920
SCF:0000441|AC,0.091566
SCF:0000441|AD,0.977037
SCF:0000442|AC,0.091566
SCF:0000442|AD,0.980043
SCF:0000443|AC,0.027683
SCF:0000443|AD,0.992616
SCF:0000444|AC,0.027683
SCF:0000444|AD,0.948019
SCF:0000445|AC,0.027683
SCF:0000445|AD,0.864048
SCF:0000446|AC,0.040335
SCF:0000446|AD,0.930167
SCF:0000448|AC,0.149694
SCF:0000448|AD,0.976400
SCF:0000449|AC,0.149694
SCF:0000449|AD,0.972454
SCF:0000450|AC,0.164623
SCF:0000450|AD,0.806096
SCF:0000451|AC,0.119464
SCF:0000451|AD,0.738875
SCF:0000452|AC,0.101800
SCF:0000452|AD,0.879607
SCF:0000453|AC,0.101800
SCF:0000453|AD,0.973436
SCF:0000454|AC,0.048458
SCF:0000454|AD,0.910653
SCF:0000455|AC,0.048458
SCF:0000455|AD,0.921606
SCF:0000459|AC,0.010611
SCF:0000459|AD,0.940094
SCF:0000461|AC,0.049215
SCF:0000461|AD,0.926671
SCF:0000462|AC,0.049215
SCF:0000462|AD,0.909586
SCF:0000463|AC,0.030358
SCF:0000463|AD,0.919825
SCF:0000465|AC,0.012292
SCF:0000465|AD,0.861454
SCF:0000466|AC,0.012292
SCF:0000466|AD,0.958173
SCF:0000467|AC,0.012292
SCF:0000467|AD,0.989391
SCF:0000470|AC,0.254315
SCF:0000470|AD,0.831922
SCF:0000472|AC,0.018148
SCF:0000472|AD,0.998303
SCF:0000473|AC,0.018148
SCF:0000473|AD,0.995977
SCF:0000474|AC,0.018148
SCF:0000474|AD,0.996480
SCF:0000477|AC,0.058082
SCF:0000477|AD,0.796749
SCF:0000478|AC,0.058082
SCF:0000478|AD,0.992847
SCF:0000479|AC,0.019076
SCF:0000479|AD,0.977100
SCF:0000480|AC,0.019076
SCF:0000480|AD,0.976959
SCF:0000481|AC,0.019076
SCF:0000481|AD,0.971245
SCF:0000484|AC,0.734681
SCF:0000484|AD,0.890999
SCF:0000486|AC,0.014573
SCF:0000486|AD,0.996280
SCF:0000487|AC,0.030627
SCF:0000487|AD,0.952675
SCF:0000488|AC,0.030627
SCF:0000488|AD,0.919592
SCF:0000489|AC,0.030627
SCF:0000489|AD,0.943523
SCF:0000490|AC,0.038510
SCF:0000490|AD,0.125167
SCF:0000491|AC,0.038510
SCF:0000491|AD,0.084452
SCF:0000492|AC,0.038510
SCF:0000492|AD,0.905331
SCF:0000493|AC,0.067817
SCF:0000493|AD,0.948607
SCF:0000494|AC,0.067817
SCF:0000494|AD,0.919472
SCF:0000495|AC,0.067817
SCF:0000495|AD,0.798687
SCF:0000496|AC,0.001233
SCF:0000496|AD,0.975959
SCF:0000497|AC,0.001233
SCF:0000497|AD,0.909598
SCF:0000498|AC,0.006146
SCF:0000498|AD,0.991901
SCF:0000499|AC,0.006146
SCF:0000499|AD,0.995430
SCF:0000500|AC,0.165187
SCF:0000500|AD,0.876598
SCF:0000501|AC,0.127001
SCF:0000501|AD,0.864654
SCF:0000502|AC,0.072592
SCF:0000502|AD,0.966500
SCF:0000503|AC,0.035367
SCF:0000503|AD,0.986343
SCF:0000504|AC,0.035367
SCF:0000504|AD,0.983689
SCF:0000505|AC,0.212426
SCF:0000505|AD,0.926124
SCF:0000507|AC,0.047271
SCF:0000507|AD,0.997187
SCF:0000508|AC,0.047271
SCF:0000508|AD,0.997187
SCF:0000509|AC,0.047271
SCF:0000509|AD,0.961075
SCF:0000510|AC,0.025513
SCF:0000510|AD,0.965320
SCF:0000511|AC,0.025513
SCF:0000511|AD,0.928593
SCF:0000512|AC,0.025513
SCF:0000512|AD,0.959117
SCF:0000513|AC,0.023314
SCF:0000513|AD,0.941119
SCF:0000514|AC,0.023314
SCF:0000514|AD,0.939015
SCF:0000515|AC,0.023314
SCF:0000515|AD,0.969120
SCF:0000521|AC,0.039079
SCF:0000521|AD,0.728015
SCF:0000522|AC,0.039079
SCF:0000522|AD,0.879656
SCF:0000523|AC,0.069286
SCF:0000523|AD,0.968734
SCF:0000524|AC,0.069286
SCF:0000524|AD,0.969767
SCF:0000525|AC,0.069286
SCF:0000525|AD,0.995682
SCF:0000526|AC,0.130162
SCF:0000526|AD,0.815340
SCF:0000527|AC,0.001886
SCF:0000527|AD,0.984686
SCF:0000528|AC,0.001886
SCF:0000528|AD,0.967429
SCF:0000529|AC,0.103523
SCF:0000529|AD,0.804108
SCF:0000530|AC,0.062030
SCF:0000530|AD,0.951586
SCF:0000531|AC,0.062030
SCF:0000531|AD,0.952121
SCF:0000532|AC,0.062030
SCF:0000532|AD,0.889073
SCF:0000533|AC,0.066121
SCF:0000533|AD,0.948847
SCF:0000534|AC,0.066121
SCF:0000534|AD,0.988381
SCF:0000535|AC,0.066121
SCF:0000535|AD,0.982609
SCF:0000539|AC,0.051802
SCF:0000539|AD,0.965203
SCF:0000540|AC,0.011412
SCF:0000540|AD,0.971674
SCF:0000541|AC,0.011412
SCF:0000541|AD,0.950390
SCF:0000542|AC,0.011412
SCF:0000542|AD,0.993583
SCF:0000547|AC,0.030478
SCF:0000547|AD,0.971678
SCF:0000548|AC,0.027896
SCF:0000548|AD,0.997913
SCF:0000549|AC,0.027896
SCF:0000549|AD,0.983492
SCF:0000550|AC,0.027896
SCF:0000550|AD,0.988615
SCF:0000554|AC,0.011061
SCF:0000554|AD,0.987871
SCF:0000555|AC,0.034896
SCF:0000555|AD,0.953270
SCF:0000557|AC,0.067170
SCF:0000557|AD,0.832178
SCF:0000558|AC,0.361763
SCF:0000558|AD,0.728113
SCF:0000559|AC,0.298052
SCF:0000559|AD,0.941990
SCF:0000561|AC,0.033827
SCF:0000561|AD,0.967210
SCF:0000562|AC,0.019835
SCF:0000562|AD,0.994610
SCF:0000563|AC,0.019835
SCF:0000563|AD,0.994610
SCF:0000564|AC,0.019835
SCF:0000564|AD,0.997099
SCF:0000569|AC,0.054480
SCF:0000569|AD,0.807837
SCF:0000572|AC,0.024272
SCF:0000572|AD,0.966540
SCF:0000573|AC,0.024272
SCF:0000573|AD,0.419327
SCF:0000575|AC,0.001588
SCF:0000575|AD,0.990899
SCF:0000576|AC,0.001588
SCF:0000576|AD,0.995074
SCF:0000577|AC,0.011895
SCF:0000577|AD,0.972698
SCF:0000578|AC,0.011895
SCF:0000578|AD,0.918327
SCF:0000579|AC,0.011895
SCF:0000579|AD,0.993664
SCF:0000580|AC,0.021533
SCF:0000580|AD,0.977825
SCF:0000585|AC,0.073928
SCF:0000585|AD,0.869793
SCF:0000586|AC,0.068779
SCF:0000586|AD,0.898200
SCF:0000587|AC,0.042238
SCF:0000587|AD,0.966658
SCF:0000589|AC,0.094075
SCF:0000589|AD,0.989118
SCF:0000590|AC,0.291678
SCF:0000590|AD,0.795619
SCF:0000591|AC,0.065363
SCF:0000591|AD,0.960300
SCF:0000592|AC,0.008393
SCF:0000592|AD,0.995122
SCF:0000593|AC,0.008393
SCF:0000593|AD,0.996191
SCF:0000596|AC,0.092184
SCF:0000596|AD,0.996949
SCF:0000597|AC,0.092184
SCF:0000597|AD,0.947476
SCF:0000599|AC,0.003016
SCF:0000599|AD,0.997862
SCF:0000600|AC,0.003016
SCF:0000600|AD,0.947359
SCF:0000601|AC,0.045862
SCF:0000601|AD,0.991954
SCF:0000602|AC,0.045862
SCF:0000602|AD,0.995508
SCF:0000603|AC,0.016438
SCF:0000603|AD,0.992853
SCF:0000604|AC,0.789846
SCF:0000604|AD,0.849520
SCF:0000605|AC,0.121669
SCF:0000605|AD,0.963668
SCF:0000606|AC,0.121669
SCF:0000606|AD,0.962763
SCF:0000607|AC,0.121669
SCF:0000607|AD,0.878972
SCF:0000608|AC,0.055922
SCF:0000608|AD,0.821442
SCF:0000609|AC,0.038913
SCF:0000609|AD,0.941377
SCF:0000610|AC,0.038913
SCF:0000610|AD,0.976638
SCF:0000611|AC,0.039584
SCF:0000611|AD,0.980925
SCF:0000614|AC,0.063244
SCF:0000614|AD,0.958617
SCF:0000615|AC,0.063244
SCF:0000615|AD,0.885271
SCF:0000616|AC,0.054860
SCF:0000616|AD,0.921419
SCF:0000617|AC,0.054860
SCF:0000617|AD,0.902188
SCF:0000618|AC,0.054860
SCF:0000618|AD,0.954439
SCF:0000619|AC,0.012296
SCF:0000619|AD,0.998323
SCF:0000620|AC,0.012296
SCF:0000620|AD,0.989213
SCF:0000621|AC,0.100001
SCF:0000621|AD,0.871871
SCF:0000622|AC,0.144806
SCF:0000622|AD,0.862132
SCF:0000623|AC,0.279622
SCF:0000623|AD,0.877691
SCF:0000624|AC,0.279622
SCF:0000624|AD,0.563176
SCF:0000625|AC,0.540442
SCF:0000625|AD,0.937008
SCF:0000627|AC,0.005825
SCF:0000627|AD,0.983682
SCF:0000628|AC,0.005825
SCF:0000628|AD,0.916811
SCF:0000629|AC,0.005825
SCF:0000629|AD,0.942075
SCF:0000630|AC,0.021101
SCF:0000630|AD,0.994961
SCF:0000631|AC,0.021101
SCF:0000631|AD,0.991875
SCF:0000632|AC,0.012791
SCF:0000632|AD,0.990898
SCF:0000636|AC,0.036623
SCF:0000636|AD,0.988445
SCF:0000637|AC,0.036623
SCF:0000637|AD,0.988445
SCF:0000638|AC,0.036623
SCF:0000638|AD,0.993265
SCF:0000641|AC,0.045975
SCF:0000641|AD,0.984382
SCF:0000648|AC,0.955579
SCF:0000648|AD,0.780752
SCF:0000649|AC,0.049160
SCF:0000649|AD,0.941332
SCF:0000650|AC,0.049160
SCF:0000650|AD,0.951464
SCF:0000651|AC,0.208311
SCF:0000651|AD,0.954604
SCF:0000653|AC,0.014609
