directed_pair_id,score
SCF:0000054|AC,0.873386
SCF:0000054|AD,0.958254
SCF:0000055|AC,0.241767
SCF:0000055|AD,0.790088
SCF:0000058|AC,0.635035
SCF:0000058|AD,0.630313
SCF:0000059|AC,0.635035
SCF:0000059|AD,0.832475
SCF:0000060|AC,0.635035
SCF:0000060|AD,0.416907
SCF:0000061|AC,0.585556
SCF:0000061|AD,0.801022
SCF:0000069|AC,0.950282
SCF:0000069|AD,0.987488
SCF:0000071|AC,0.295075
SCF:0000071|AD,0.973164
SCF:0000075|AC,0.913308
SCF:0000075|AD,0.932805
SCF:0000077|AC,0.325924
SCF:0000077|AD,0.938799
SCF:0000078|AC,0.325924
SCF:0000078|AD,0.917271
SCF:0000081|AC,0.076293
SCF:0000081|AD,0.955989
SCF:0000082|AC,0.076293
SCF:0000082|AD,0.955889
SCF:0000083|AC,0.069667
SCF:0000083|AD,0.958594
SCF:0000084|AC,0.007542
SCF:0000084|AD,0.982822
SCF:0000085|AC,0.007542
SCF:0000085|AD,0.984572
SCF:0000086|AC,0.018209
SCF:0000086|AD,0.979478
SCF:0000087|AC,0.963416
SCF:0000087|AD,0.994310
SCF:0000088|AC,0.681003
SCF:0000088|AD,0.973430
SCF:0000089|AC,0.995802
SCF:0000089|AD,0.998998
SCF:0000090|AC,0.995802
SCF:0000090|AD,0.996182
SCF:0000093|AC,0.138348
SCF:0000093|AD,0.982623
SCF:0000094|AC,0.426242
SCF:0000094|AD,0.997043
SCF:0000096|AC,0.977182
SCF:0000096|AD,0.977182
SCF:0000097|AC,0.952135
SCF:0000097|AD,0.996608
SCF:0000098|AC,0.952135
SCF:0000098|AD,0.988624
SCF:0000099|AC,0.952135
SCF:0000099|AD,0.997122
SCF:0000100|AC,0.022952
SCF:0000100|AD,0.997849
SCF:0000101|AC,0.022952
SCF:0000101|AD,0.998910
SCF:0000102|AC,0.985747
SCF:0000102|AD,0.978425
SCF:0000103|AC,0.987639
SCF:0000103|AD,0.991554
SCF:0000104|AC,0.987639
SCF:0000104|AD,0.998622
SCF:0000106|AC,0.072737
SCF:0000106|AD,0.986481
SCF:0000110|AC,0.972980
SCF:0000110|AD,0.950782
SCF:0000112|AC,0.157958
SCF:0000112|AD,0.955989
SCF:0000113|AC,0.237664
SCF:0000113|AD,0.969634
SCF:0000114|AC,0.958348
SCF:0000114|AD,0.927871
SCF:0000115|AC,0.958348
SCF:0000115|AD,0.990228
SCF:0000116|AC,0.958348
SCF:0000116|AD,0.936916
SCF:0000117|AC,0.408091
SCF:0000117|AD,0.971615
SCF:0000119|AC,0.443029
SCF:0000119|AD,0.992154
SCF:0000120|AC,0.443029
SCF:0000120|AD,0.991119
SCF:0000121|AC,0.986416
SCF:0000121|AD,0.999076
SCF:0000122|AC,0.963795
SCF:0000122|AD,0.998965
SCF:0000127|AC,0.004279
SCF:0000127|AD,0.997433
SCF:0000128|AC,0.004279
SCF:0000128|AD,0.987242
SCF:0000129|AC,0.004279
SCF:0000129|AD,0.983831
SCF:0000131|AC,0.069462
SCF:0000131|AD,0.997545
SCF:0000132|AC,0.996224
SCF:0000132|AD,0.992441
SCF:0000133|AC,0.996224
SCF:0000133|AD,0.987660
SCF:0000134|AC,0.147006
SCF:0000134|AD,0.996327
SCF:0000135|AC,0.894062
SCF:0000135|AD,0.987442
SCF:0000136|AC,0.894062
SCF:0000136|AD,0.997127
SCF:0000137|AC,0.005946
SCF:0000137|AD,0.991313
SCF:0000138|AC,0.672077
SCF:0000138|AD,0.976231
SCF:0000143|AC,0.984985
SCF:0000143|AD,0.993431
SCF:0000144|AC,0.988784
SCF:0000144|AD,0.927034
SCF:0000145|AC,0.960340
SCF:0000145|AD,0.948966
SCF:0000146|AC,0.960340
SCF:0000146|AD,0.982451
SCF:0000147|AC,0.960340
SCF:0000147|AD,0.967519
SCF:0000148|AC,0.937537
SCF:0000148|AD,0.990982
SCF:0000149|AC,0.937537
SCF:0000149|AD,0.977278
SCF:0000150|AC,0.937537
SCF:0000150|AD,0.952999
SCF:0000151|AC,0.896354
SCF:0000151|AD,0.984164
SCF:0000152|AC,0.896354
SCF:0000152|AD,0.979022
SCF:0000153|AC,0.952116
SCF:0000153|AD,0.947689
SCF:0000154|AC,0.849640
SCF:0000154|AD,0.996112
SCF:0000159|AC,0.570627
SCF:0000159|AD,0.994428
SCF:0000160|AC,0.570627
SCF:0000160|AD,0.994662
SCF:0000164|AC,0.025768
SCF:0000164|AD,0.991667
SCF:0000169|AC,0.101292
SCF:0000169|AD,0.776129
SCF:0000173|AC,0.995113
SCF:0000173|AD,0.992631
SCF:0000174|AC,0.427792
SCF:0000174|AD,0.978621
SCF:0000175|AC,0.427792
SCF:0000175|AD,0.985967
SCF:0000180|AC,0.577636
SCF:0000180|AD,0.905337
SCF:0000181|AC,0.577636
SCF:0000181|AD,0.989059
SCF:0000182|AC,0.857272
SCF:0000182|AD,0.928062
SCF:0000183|AC,0.857272
SCF:0000183|AD,0.980152
SCF:0000184|AC,0.073682
SCF:0000184|AD,0.845518
SCF:0000186|AC,0.465715
SCF:0000186|AD,0.966997
SCF:0000190|AC,0.163501
SCF:0000190|AD,0.987006
SCF:0000191|AC,0.163501
SCF:0000191|AD,0.985369
SCF:0000192|AC,0.998397
SCF:0000192|AD,0.996919
SCF:0000193|AC,0.998397
SCF:0000193|AD,0.999476
SCF:0000195|AC,0.721876
SCF:0000195|AD,0.997825
SCF:0000196|AC,0.721876
SCF:0000196|AD,0.997418
SCF:0000197|AC,0.644400
SCF:0000197|AD,0.879298
SCF:0000199|AC,0.013056
SCF:0000199|AD,0.996037
SCF:0000200|AC,0.013056
SCF:0000200|AD,0.988199
SCF:0000201|AC,0.017312
SCF:0000201|AD,0.989676
SCF:0000202|AC,0.017312
SCF:0000202|AD,0.994865
SCF:0000203|AC,0.017312
SCF:0000203|AD,0.995442
SCF:0000206|AC,0.013821
SCF:0000206|AD,0.996037
SCF:0000207|AC,0.013821
SCF:0000207|AD,0.988199
SCF:0000208|AC,0.016086
SCF:0000208|AD,0.983667
SCF:0000209|AC,0.332036
SCF:0000209|AD,0.990228
SCF:0000210|AC,0.332036
SCF:0000210|AD,0.927871
SCF:0000211|AC,0.332036
SCF:0000211|AD,0.957699
SCF:0000212|AC,0.471687
SCF:0000212|AD,0.957699
SCF:0000213|AC,0.471687
SCF:0000213|AD,0.923717
SCF:0000214|AC,0.471687
SCF:0000214|AD,0.936916
SCF:0000215|AC,0.144696
SCF:0000215|AD,0.948699
SCF:0000216|AC,0.936986
SCF:0000216|AD,0.993174
SCF:0000217|AC,0.936986
SCF:0000217|AD,0.998933
SCF:0000219|AC,0.126886
SCF:0000219|AD,0.996067
SCF:0000220|AC,0.958399
SCF:0000220|AD,0.986560
SCF:0000221|AC,0.958399
SCF:0000221|AD,0.999016
SCF:0000222|AC,0.958399
SCF:0000222|AD,0.999035
SCF:0000224|AC,0.895921
SCF:0000224|AD,0.995831
SCF:0000225|AC,0.454544
SCF:0000225|AD,0.998879
SCF:0000226|AC,0.454544
SCF:0000226|AD,0.982828
SCF:0000227|AC,0.454544
SCF:0000227|AD,0.994950
SCF:0000228|AC,0.954699
SCF:0000228|AD,0.996040
SCF:0000229|AC,0.954699
SCF:0000229|AD,0.995134
SCF:0000230|AC,0.954699
SCF:0000230|AD,0.996573
SCF:0000231|AC,0.004999
SCF:0000231|AD,0.993687
SCF:0000232|AC,0.015814
SCF:0000232|AD,0.996026
SCF:0000233|AC,0.015814
SCF:0000233|AD,0.998336
SCF:0000234|AC,0.015814
SCF:0000234|AD,0.994514
SCF:0000237|AC,0.479056
SCF:0000237|AD,0.956139
SCF:0000238|AC,0.479056
SCF:0000238|AD,0.917938
SCF:0000239|AC,0.479056
SCF:0000239|AD,0.917833
SCF:0000240|AC,0.286332
SCF:0000240|AD,0.989738
SCF:0000241|AC,0.286332
SCF:0000241|AD,0.996000
SCF:0000248|AC,0.896663
SCF:0000248|AD,0.995586
SCF:0000249|AC,0.896663
SCF:0000249|AD,0.986133
SCF:0000250|AC,0.113780
SCF:0000250|AD,0.993472
SCF:0000251|AC,0.113780
SCF:0000251|AD,0.987602
SCF:0000254|AC,0.046140
SCF:0000254|AD,0.993041
SCF:0000255|AC,0.928581
SCF:0000255|AD,0.997591
SCF:0000256|AC,0.928581
SCF:0000256|AD,0.990082
SCF:0000257|AC,0.928581
SCF:0000257|AD,0.996391
SCF:0000258|AC,0.982391
SCF:0000258|AD,0.971399
SCF:0000260|AC,0.016485
SCF:0000260|AD,0.996687
SCF:0000261|AC,0.016485
SCF:0000261|AD,0.988554
SCF:0000262|AC,0.928756
SCF:0000262|AD,0.928133
SCF:0000263|AC,0.928756
SCF:0000263|AD,0.976070
SCF:0000264|AC,0.928756
SCF:0000264|AD,0.985227
SCF:0000265|AC,0.992287
SCF:0000265|AD,0.995104
SCF:0000266|AC,0.979257
SCF:0000266|AD,0.991815
SCF:0000267|AC,0.979257
SCF:0000267|AD,0.994964
SCF:0000268|AC,0.012935
SCF:0000268|AD,0.998568
SCF:0000269|AC,0.017833
SCF:0000269|AD,0.996519
SCF:0000271|AC,0.929846
SCF:0000271|AD,0.991116
SCF:0000272|AC,0.929846
SCF:0000272|AD,0.880641
SCF:0000273|AC,0.498618
SCF:0000273|AD,0.959130
SCF:0000274|AC,0.991827
SCF:0000274|AD,0.982199
SCF:0000275|AC,0.480622
SCF:0000275|AD,0.986039
SCF:0000276|AC,0.101604
SCF:0000276|AD,0.978277
SCF:0000277|AC,0.924155
SCF:0000277|AD,0.128705
SCF:0000288|AC,0.959157
SCF:0000288|AD,0.956030
SCF:0000291|AC,0.992376
SCF:0000291|AD,0.991202
SCF:0000292|AC,0.804717
SCF:0000292|AD,0.857622
SCF:0000293|AC,0.919363
SCF:0000293|AD,0.923919
SCF:0000294|AC,0.940300
SCF:0000294|AD,0.959750
SCF:0000295|AC,0.940300
SCF:0000295|AD,0.980455
SCF:0000296|AC,0.940300
SCF:0000296|AD,0.979299
SCF:0000299|AC,0.997029
SCF:0000299|AD,0.999186
SCF:0000300|AC,0.997029
SCF:0000300|AD,0.999297
SCF:0000301|AC,0.043089
SCF:0000301|AD,0.989966
SCF:0000302|AC,0.043089
SCF:0000302|AD,0.958548
SCF:0000303|AC,0.043089
SCF:0000303|AD,0.961765
SCF:0000304|AC,0.090020
SCF:0000304|AD,0.993586
SCF:0000305|AC,0.998153
SCF:0000305|AD,0.998462
SCF:0000306|AC,0.998153
SCF:0000306|AD,0.998185
SCF:0000307|AC,0.998153
SCF:0000307|AD,0.998413
SCF:0000308|AC,0.027986
SCF:0000308|AD,0.966787
SCF:0000309|AC,0.999608
SCF:0000309|AD,0.999008
SCF:0000310|AC,0.999608
SCF:0000310|AD,0.999047
SCF:0000312|AC,0.999262
SCF:0000312|AD,0.990466
SCF:0000314|AC,0.999262
SCF:0000314|AD,0.997773
SCF:0000315|AC,0.011583
SCF:0000315|AD,0.787817
SCF:0000316|AC,0.011583
SCF:0000316|AD,0.948732
SCF:0000317|AC,0.011583
SCF:0000317|AD,0.616743
SCF:0000323|AC,0.893989
SCF:0000323|AD,0.996272
SCF:0000324|AC,0.893989
SCF:0000324|AD,0.995858
SCF:0000325|AC,0.082119
SCF:0000325|AD,0.875741
SCF:0000327|AC,0.022963
SCF:0000327|AD,0.978277
SCF:0000328|AC,0.865298
SCF:0000328|AD,0.992976
SCF:0000329|AC,0.012774
SCF:0000329|AD,0.996011
SCF:0000330|AC,0.995118
SCF:0000330|AD,0.993697
SCF:0000331|AC,0.995118
SCF:0000331|AD,0.996608
SCF:0000332|AC,0.995118
SCF:0000332|AD,0.992559
SCF:0000333|AC,0.066635
SCF:0000333|AD,0.996800
SCF:0000334|AC,0.066635
SCF:0000334|AD,0.998807
SCF:0000335|AC,0.010014
SCF:0000335|AD,0.980759
SCF:0000336|AC,0.974869
SCF:0000336|AD,0.991183
SCF:0000337|AC,0.004897
SCF:0000337|AD,0.578900
SCF:0000338|AC,0.004897
SCF:0000338|AD,0.713462
SCF:0000339|AC,0.004897
SCF:0000339|AD,0.941074
SCF:0000340|AC,0.081733
SCF:0000340|AD,0.007145
SCF:0000341|AC,0.081733
SCF:0000341|AD,0.998849
SCF:0000342|AC,0.081733
SCF:0000342|AD,0.998849
SCF:0000343|AC,0.923184
SCF:0000343|AD,0.997933
SCF:0000349|AC,0.978785
SCF:0000349|AD,0.980325
SCF:0000350|AC,0.990213
SCF:0000350|AD,0.995782
SCF:0000351|AC,0.990213
SCF:0000351|AD,0.997725
SCF:0000354|AC,0.997839
SCF:0000354|AD,0.962031
SCF:0000355|AC,0.997839
SCF:0000355|AD,0.999216
SCF:0000356|AC,0.998099
SCF:0000356|AD,0.997143
SCF:0000357|AC,0.998099
SCF:0000357|AD,0.996060
SCF:0000358|AC,0.998099
SCF:0000358|AD,0.998689
SCF:0000359|AC,0.954072
SCF:0000359|AD,0.982822
SCF:0000360|AC,0.954072
SCF:0000360|AD,0.990723
SCF:0000361|AC,0.952518
SCF:0000361|AD,0.978510
SCF:0000362|AC,0.952518
SCF:0000362|AD,0.973245
SCF:0000363|AC,0.983586
SCF:0000363|AD,0.988066
SCF:0000364|AC,0.943956
SCF:0000364|AD,0.996600
SCF:0000366|AC,0.994489
SCF:0000366|AD,0.986150
SCF:0000367|AC,0.994489
SCF:0000367|AD,0.989604
SCF:0000368|AC,0.991614
SCF:0000368|AD,0.963507
SCF:0000369|AC,0.991614
SCF:0000369|AD,0.997936
SCF:0000370|AC,0.991614
SCF:0000370|AD,0.996085
SCF:0000372|AC,0.591029
SCF:0000372|AD,0.973222
SCF:0000373|AC,0.993674
SCF:0000373|AD,0.981718
SCF:0000382|AC,0.985630
SCF:0000382|AD,0.997649
SCF:0000383|AC,0.034839
SCF:0000383|AD,0.938056
SCF:0000389|AC,0.986598
SCF:0000389|AD,0.996621
SCF:0000390|AC,0.986598
SCF:0000390|AD,0.999028
SCF:0000391|AC,0.986598
SCF:0000391|AD,0.927871
SCF:0000392|AC,0.606242
SCF:0000392|AD,0.941288
SCF:0000393|AC,0.606242
SCF:0000393|AD,0.933414
SCF:0000394|AC,0.606242
SCF:0000394|AD,0.790811
SCF:0000395|AC,0.281110
SCF:0000395|AD,0.978236
SCF:0000396|AC,0.998298
SCF:0000396|AD,0.998913
SCF:0000398|AC,0.529275
SCF:0000398|AD,0.978627
SCF:0000399|AC,0.529275
SCF:0000399|AD,0.978627
SCF:0000400|AC,0.529275
SCF:0000400|AD,0.989532
SCF:0000404|AC,0.549921
SCF:0000404|AD,0.990213
SCF:0000405|AC,0.549921
SCF:0000405|AD,0.952075
SCF:0000406|AC,0.012232
SCF:0000406|AD,0.994920
SCF:0000414|AC,0.980162
SCF:0000414|AD,0.993696
SCF:0000415|AC,0.942152
SCF:0000415|AD,0.995745
SCF:0000416|AC,0.942152
SCF:0000416|AD,0.996027
SCF:0000417|AC,0.980878
SCF:0000417|AD,0.956142
SCF:0000418|AC,0.375813
SCF:0000418|AD,0.991802
SCF:0000419|AC,0.006153
SCF:0000419|AD,0.996701
SCF:0000420|AC,0.454934
SCF:0000420|AD,0.996822
SCF:0000424|AC,0.009856
SCF:0000424|AD,0.990628
SCF:0000425|AC,0.009856
SCF:0000425|AD,0.995412
SCF:0000426|AC,0.009856
SCF:0000426|AD,0.995214
SCF:0000427|AC,0.007229
SCF:0000427|AD,0.995044
SCF:0000428|AC,0.007229
SCF:0000428|AD,0.992353
SCF:0000429|AC,0.999287
SCF:0000429|AD,0.999186
SCF:0000430|AC,0.999287
SCF:0000430|AD,0.999297
SCF:0000431|AC,0.342246
SCF:0000431|AD,0.995030
SCF:0000432|AC,0.342246
SCF:0000432|AD,0.984997
SCF:0000433|AC,0.342246
SCF:0000433|AD,0.988533
SCF:0000438|AC,0.069089
SCF:0000438|AD,0.941527
SCF:0000439|AC,0.069089
SCF:0000439|AD,0.445590
SCF:0000440|AC,0.998073
SCF:0000440|AD,0.998185
SCF:0000441|AC,0.998073
SCF:0000441|AD,0.998413
SCF:0000442|AC,0.998073
SCF:0000442|AD,0.998462
SCF:0000443|AC,0.062224
SCF:0000443|AD,0.998203
SCF:0000444|AC,0.062224
SCF:0000444|AD,0.985543
SCF:0000445|AC,0.062224
SCF:0000445|AD,0.987654
SCF:0000446|AC,0.151259
SCF:0000446|AD,0.969357
SCF:0000448|AC,0.967323
SCF:0000448|AD,0.976957
SCF:0000449|AC,0.967323
SCF:0000449|AD,0.994742
SCF:0000450|AC,0.069698
SCF:0000450|AD,0.904492
SCF:0000451|AC,0.072752
SCF:0000451|AD,0.943737
SCF:0000452|AC,0.932294
SCF:0000452|AD,0.976900
SCF:0000453|AC,0.932294
SCF:0000453|AD,0.992937
SCF:0000454|AC,0.825633
SCF:0000454|AD,0.953842
SCF:0000455|AC,0.825633
SCF:0000455|AD,0.972153
SCF:0000459|AC,0.016900
SCF:0000459|AD,0.679031
SCF:0000461|AC,0.946787
SCF:0000461|AD,0.984717
SCF:0000462|AC,0.946787
SCF:0000462|AD,0.996308
SCF:0000463|AC,0.744179
SCF:0000463|AD,0.989563
SCF:0000465|AC,0.962648
SCF:0000465|AD,0.997229
SCF:0000466|AC,0.962648
SCF:0000466|AD,0.991554
SCF:0000467|AC,0.962648
SCF:0000467|AD,0.998622
SCF:0000470|AC,0.241538
SCF:0000470|AD,0.832929
SCF:0000472|AC,0.942470
SCF:0000472|AD,0.999668
SCF:0000473|AC,0.942470
SCF:0000473|AD,0.997661
SCF:0000474|AC,0.942470
SCF:0000474|AD,0.994698
SCF:0000477|AC,0.984929
SCF:0000477|AD,0.992351
SCF:0000478|AC,0.984929
SCF:0000478|AD,0.997905
SCF:0000479|AC,0.997700
SCF:0000479|AD,0.996752
SCF:0000480|AC,0.997700
SCF:0000480|AD,0.997028
SCF:0000481|AC,0.997700
SCF:0000481|AD,0.996744
SCF:0000484|AC,0.844907
SCF:0000484|AD,0.913636
SCF:0000486|AC,0.042968
SCF:0000486|AD,0.997982
SCF:0000487|AC,0.911573
SCF:0000487|AD,0.875743
SCF:0000488|AC,0.911573
SCF:0000488|AD,0.987396
SCF:0000489|AC,0.911573
SCF:0000489|AD,0.958974
SCF:0000490|AC,0.236491
SCF:0000490|AD,0.565035
SCF:0000491|AC,0.236491
SCF:0000491|AD,0.003884
SCF:0000492|AC,0.236491
SCF:0000492|AD,0.979051
SCF:0000493|AC,0.935245
SCF:0000493|AD,0.970321
SCF:0000494|AC,0.935245
SCF:0000494|AD,0.978673
SCF:0000495|AC,0.935245
SCF:0000495|AD,0.981034
SCF:0000496|AC,0.985852
SCF:0000496|AD,0.996122
SCF:0000497|AC,0.985852
SCF:0000497|AD,0.989728
SCF:0000498|AC,0.704518
SCF:0000498|AD,0.999227
SCF:0000499|AC,0.704518
SCF:0000499|AD,0.986325
SCF:0000500|AC,0.956185
SCF:0000500|AD,0.973949
SCF:0000501|AC,0.979284
SCF:0000501|AD,0.984227
SCF:0000502|AC,0.798724
SCF:0000502|AD,0.995652
SCF:0000503|AC,0.887519
SCF:0000503|AD,0.988199
SCF:0000504|AC,0.887519
SCF:0000504|AD,0.996037
SCF:0000505|AC,0.959694
SCF:0000505|AD,0.993885
SCF:0000507|AC,0.591247
SCF:0000507|AD,0.998988
SCF:0000508|AC,0.591247
SCF:0000508|AD,0.998988
SCF:0000509|AC,0.591247
SCF:0000509|AD,0.994110
SCF:0000510|AC,0.999244
SCF:0000510|AD,0.998590
SCF:0000511|AC,0.999244
SCF:0000511|AD,0.998251
SCF:0000512|AC,0.999244
SCF:0000512|AD,0.999007
SCF:0000513|AC,0.809297
SCF:0000513|AD,0.942448
SCF:0000514|AC,0.809297
SCF:0000514|AD,0.979049
SCF:0000515|AC,0.809297
SCF:0000515|AD,0.986820
SCF:0000521|AC,0.854736
SCF:0000521|AD,0.926900
SCF:0000522|AC,0.854736
SCF:0000522|AD,0.955577
SCF:0000523|AC,0.994949
SCF:0000523|AD,0.997166
SCF:0000524|AC,0.994949
SCF:0000524|AD,0.996785
SCF:0000525|AC,0.994949
SCF:0000525|AD,0.998229
SCF:0000526|AC,0.901443
SCF:0000526|AD,0.902205
SCF:0000527|AC,0.000885
SCF:0000527|AD,0.985138
SCF:0000528|AC,0.000885
SCF:0000528|AD,0.986882
SCF:0000529|AC,0.282845
SCF:0000529|AD,0.777969
SCF:0000530|AC,0.274013
SCF:0000530|AD,0.944607
SCF:0000531|AC,0.274013
SCF:0000531|AD,0.926877
SCF:0000532|AC,0.274013
SCF:0000532|AD,0.772270
SCF:0000533|AC,0.935012
SCF:0000533|AD,0.984997
SCF:0000534|AC,0.935012
SCF:0000534|AD,0.995030
SCF:0000535|AC,0.935012
SCF:0000535|AD,0.988533
SCF:0000539|AC,0.016395
SCF:0000539|AD,0.987904
SCF:0000540|AC,0.003961
SCF:0000540|AD,0.995062
SCF:0000541|AC,0.003961
SCF:0000541|AD,0.996386
SCF:0000542|AC,0.003961
SCF:0000542|AD,0.998553
SCF:0000547|AC,0.985146
SCF:0000547|AD,0.992701
SCF:0000548|AC,0.999615
SCF:0000548|AD,0.999784
SCF:0000549|AC,0.999615
SCF:0000549|AD,0.999261
SCF:0000550|AC,0.999615
SCF:0000550|AD,0.999738
SCF:0000554|AC,0.997423
SCF:0000554|AD,0.985849
SCF:0000555|AC,0.989248
SCF:0000555|AD,0.992576
SCF:0000557|AC,0.067610
SCF:0000557|AD,0.959130
SCF:0000558|AC,0.985864
SCF:0000558|AD,0.993892
SCF:0000559|AC,0.990417
SCF:0000559|AD,0.998516
SCF:0000561|AC,0.088423
SCF:0000561|AD,0.984911
SCF:0000562|AC,0.011265
SCF:0000562|AD,0.995676
SCF:0000563|AC,0.011265
SCF:0000563|AD,0.995676
SCF:0000564|AC,0.011265
SCF:0000564|AD,0.991928
SCF:0000569|AC,0.924050
SCF:0000569|AD,0.804442
SCF:0000572|AC,0.291203
SCF:0000572|AD,0.977275
SCF:0000573|AC,0.291203
SCF:0000573|AD,0.720109
SCF:0000575|AC,0.493004
SCF:0000575|AD,0.995925
SCF:0000576|AC,0.493004
SCF:0000576|AD,0.983537
SCF:0000577|AC,0.665702
SCF:0000577|AD,0.967997
SCF:0000578|AC,0.665702
SCF:0000578|AD,0.894041
SCF:0000579|AC,0.665702
SCF:0000579|AD,0.985108
SCF:0000580|AC,0.446329
SCF:0000580|AD,0.984313
SCF:0000585|AC,0.302769
SCF:0000585|AD,0.972710
SCF:0000586|AC,0.327651
SCF:0000586|AD,0.948554
SCF:0000587|AC,0.299798
SCF:0000587|AD,0.990293
SCF:0000589|AC,0.685595
SCF:0000589|AD,0.989838
SCF:0000590|AC,0.462206
SCF:0000590|AD,0.871388
SCF:0000591|AC,0.610532
SCF:0000591|AD,0.998507
SCF:0000592|AC,0.016633
SCF:0000592|AD,0.995782
SCF:0000593|AC,0.016633
SCF:0000593|AD,0.997725
SCF:0000596|AC,0.053771
SCF:0000596|AD,0.975267
SCF:0000597|AC,0.053771
SCF:0000597|AD,0.889364
SCF:0000599|AC,0.123485
SCF:0000599|AD,0.999429
SCF:0000600|AC,0.123485
SCF:0000600|AD,0.983459
SCF:0000601|AC,0.983576
SCF:0000601|AD,0.991979
SCF:0000602|AC,0.983576
SCF:0000602|AD,0.998226
SCF:0000603|AC,0.016107
SCF:0000603|AD,0.987497
SCF:0000604|AC,0.999428
SCF:0000604|AD,0.997304
SCF:0000605|AC,0.999391
SCF:0000605|AD,0.999186
SCF:0000606|AC,0.999391
SCF:0000606|AD,0.999297
SCF:0000607|AC,0.999391
SCF:0000607|AD,0.998780
SCF:0000608|AC,0.401017
SCF:0000608|AD,0.804318
SCF:0000609|AC,0.809364
SCF:0000609|AD,0.944134
SCF:0000610|AC,0.809364
SCF:0000610|AD,0.963638
SCF:0000611|AC,0.130747
SCF:0000611|AD,0.990378
SCF:0000614|AC,0.910776
SCF:0000614|AD,0.957544
SCF:0000615|AC,0.910776
SCF:0000615|AD,0.946030
SCF:0000616|AC,0.040741
SCF:0000616|AD,0.879569
SCF:0000617|AC,0.040741
SCF:0000617|AD,0.850189
SCF:0000618|AC,0.040741
SCF:0000618|AD,0.971041
SCF:0000619|AC,0.988493
SCF:0000619|AD,0.998935
SCF:0000620|AC,0.988493
SCF:0000620|AD,0.996828
SCF:0000621|AC,0.114816
SCF:0000621|AD,0.970833
SCF:0000622|AC,0.552195
SCF:0000622|AD,0.990653
SCF:0000623|AC,0.903515
SCF:0000623|AD,0.938799
SCF:0000624|AC,0.903515
SCF:0000624|AD,0.861241
SCF:0000625|AC,0.994206
SCF:0000625|AD,0.994209
SCF:0000627|AC,0.015916
SCF:0000627|AD,0.996413
SCF:0000628|AC,0.015916
SCF:0000628|AD,0.978204
SCF:0000629|AC,0.015916
SCF:0000629|AD,0.995112
SCF:0000630|AC,0.226709
SCF:0000630|AD,0.996605
SCF:0000631|AC,0.226709
SCF:0000631|AD,0.998631
SCF:0000632|AC,0.891029
SCF:0000632|AD,0.996852
SCF:0000636|AC,0.975757
SCF:0000636|AD,0.998158
SCF:0000637|AC,0.975757
SCF:0000637|AD,0.998158
SCF:0000638|AC,0.975757
SCF:0000638|AD,0.998068
SCF:0000641|AC,0.998991
SCF:0000641|AD,0.999587
SCF:0000648|AC,0.525869
SCF:0000648|AD,0.077748
SCF:0000649|AC,0.192297
SCF:0000649|AD,0.973331
SCF:0000650|AC,0.192297
SCF:0000650|AD,0.971375
SCF:0000651|AC,0.946125
SCF:0000651|AD,0.990983
SCF:0000653|AC,0.992563
