directed_pair_id,score
SCF:0000078|AC,0.068909
SCF:0000078|AD,0.978088
SCF:0000081|AC,0.049057
SCF:0000081|AD,0.988058
SCF:0000082|AC,0.049057
SCF:0000082|AD,0.981885
SCF:0000083|AC,0.039710
SCF:0000083|AD,0.982770
SCF:0000084|AC,0.009145
SCF:0000084|AD,0.960695
SCF:0000085|AC,0.009145
SCF:0000085|AD,0.888154
SCF:0000086|AC,0.025286
SCF:0000086|AD,0.976494
SCF:0000087|AC,0.972608
SCF:0000087|AD,0.993367
SCF:0000088|AC,0.905098
SCF:0000088|AD,0.985625
SCF:0000089|AC,0.992456
SCF:0000089|AD,0.998267
SCF:0000090|AC,0.992456
SCF:0000090|AD,0.985022
SCF:0000093|AC,0.126192
SCF:0000093|AD,0.976822
SCF:0000094|AC,0.766601
SCF:0000094|AD,0.992622
SCF:0000096|AC,0.972798
SCF:0000096|AD,0.972798
SCF:0000097|AC,0.987430
SCF:0000097|AD,0.998355
SCF:0000098|AC,0.987430
SCF:0000098|AD,0.996873
SCF:0000099|AC,0.987430
SCF:0000099|AD,0.998837
SCF:0000100|AC,0.038216
SCF:0000100|AD,0.996597
SCF:0000101|AC,0.038216
SCF:0000101|AD,0.998949
SCF:0000102|AC,0.987118
SCF:0000102|AD,0.984593
SCF:0000103|AC,0.995677
SCF:0000103|AD,0.995668
SCF:0000104|AC,0.995677
SCF:0000104|AD,0.999021
SCF:0000106|AC,0.024084
SCF:0000106|AD,0.994036
SCF:0000110|AC,0.957717
SCF:0000110|AD,0.950535
SCF:0000112|AC,0.077858
SCF:0000112|AD,0.988058
SCF:0000113|AC,0.277014
SCF:0000113|AD,0.984339
SCF:0000114|AC,0.979151
SCF:0000114|AD,0.930220
SCF:0000115|AC,0.979151
SCF:0000115|AD,0.992909
SCF:0000116|AC,0.979151
SCF:0000116|AD,0.982143
SCF:0000117|AC,0.265450
SCF:0000117|AD,0.997380
SCF:0000119|AC,0.836411
SCF:0000119|AD,0.991365
SCF:0000120|AC,0.836411
SCF:0000120|AD,0.993253
SCF:0000121|AC,0.985385
SCF:0000121|AD,0.999056
SCF:0000122|AC,0.940336
SCF:0000122|AD,0.998520
SCF:0000127|AC,0.007099
SCF:0000127|AD,0.998100
SCF:0000128|AC,0.007099
SCF:0000128|AD,0.992875
SCF:0000129|AC,0.007099
SCF:0000129|AD,0.993998
SCF:0000131|AC,0.084928
SCF:0000131|AD,0.997903
SCF:0000132|AC,0.997692
SCF:0000132|AD,0.992471
SCF:0000133|AC,0.997692
SCF:0000133|AD,0.997028
SCF:0000134|AC,0.951880
SCF:0000134|AD,0.997599
SCF:0000135|AC,0.978776
SCF:0000135|AD,0.994040
SCF:0000136|AC,0.978776
SCF:0000136|AD,0.997227
SCF:0000137|AC,0.003369
SCF:0000137|AD,0.998728
SCF:0000138|AC,0.450480
SCF:0000138|AD,0.980200
SCF:0000143|AC,0.974409
SCF:0000143|AD,0.992119
SCF:0000144|AC,0.987509
SCF:0000144|AD,0.957281
SCF:0000145|AC,0.955118
SCF:0000145|AD,0.937744
SCF:0000146|AC,0.955118
SCF:0000146|AD,0.985408
SCF:0000147|AC,0.955118
SCF:0000147|AD,0.956088
SCF:0000148|AC,0.960997
SCF:0000148|AD,0.992168
SCF:0000149|AC,0.960997
SCF:0000149|AD,0.992509
SCF:0000150|AC,0.960997
SCF:0000150|AD,0.986977
SCF:0000151|AC,0.483639
SCF:0000151|AD,0.992471
SCF:0000152|AC,0.483639
SCF:0000152|AD,0.991779
SCF:0000153|AC,0.980464
SCF:0000153|AD,0.980320
SCF:0000154|AC,0.936249
SCF:0000154|AD,0.997120
SCF:0000159|AC,0.408086
SCF:0000159|AD,0.994545
SCF:0000160|AC,0.408086
SCF:0000160|AD,0.995957
SCF:0000164|AC,0.051449
SCF:0000164|AD,0.962658
SCF:0000169|AC,0.182207
SCF:0000169|AD,0.917479
SCF:0000173|AC,0.995665
SCF:0000173|AD,0.990120
SCF:0000174|AC,0.053831
SCF:0000174|AD,0.978052
SCF:0000175|AC,0.053831
SCF:0000175|AD,0.993849
SCF:0000180|AC,0.301694
SCF:0000180|AD,0.693125
SCF:0000181|AC,0.301694
SCF:0000181|AD,0.987962
SCF:0000182|AC,0.926417
SCF:0000182|AD,0.968549
SCF:0000183|AC,0.926417
SCF:0000183|AD,0.984068
SCF:0000184|AC,0.097798
SCF:0000184|AD,0.903994
SCF:0000186|AC,0.542511
SCF:0000186|AD,0.986677
SCF:0000190|AC,0.123635
SCF:0000190|AD,0.994078
SCF:0000191|AC,0.123635
SCF:0000191|AD,0.988647
SCF:0000192|AC,0.994341
SCF:0000192|AD,0.981016
SCF:0000193|AC,0.994341
SCF:0000193|AD,0.993934
SCF:0000195|AC,0.699343
SCF:0000195|AD,0.997756
SCF:0000196|AC,0.699343
SCF:0000196|AD,0.990818
SCF:0000197|AC,0.752562
SCF:0000197|AD,0.956399
SCF:0000199|AC,0.024966
SCF:0000199|AD,0.990008
SCF:0000200|AC,0.024966
SCF:0000200|AD,0.992430
SCF:0000201|AC,0.021991
SCF:0000201|AD,0.993436
SCF:0000202|AC,0.021991
SCF:0000202|AD,0.991267
SCF:0000203|AC,0.021991
SCF:0000203|AD,0.992190
SCF:0000206|AC,0.024436
SCF:0000206|AD,0.990008
SCF:0000207|AC,0.024436
SCF:0000207|AD,0.992430
SCF:0000208|AC,0.023215
SCF:0000208|AD,0.984855
SCF:0000209|AC,0.187308
SCF:0000209|AD,0.992909
SCF:0000210|AC,0.187308
SCF:0000210|AD,0.930220
SCF:0000211|AC,0.187308
SCF:0000211|AD,0.979064
SCF:0000212|AC,0.692093
SCF:0000212|AD,0.979064
SCF:0000213|AC,0.692093
SCF:0000213|AD,0.963510
SCF:0000214|AC,0.692093
SCF:0000214|AD,0.982143
SCF:0000215|AC,0.246406
SCF:0000215|AD,0.947325
SCF:0000216|AC,0.995348
SCF:0000216|AD,0.998815
SCF:0000217|AC,0.995348
SCF:0000217|AD,0.999231
SCF:0000219|AC,0.190429
SCF:0000219|AD,0.993755
SCF:0000220|AC,0.909907
SCF:0000220|AD,0.967844
SCF:0000221|AC,0.909907
SCF:0000221|AD,0.993531
SCF:0000222|AC,0.909907
SCF:0000222|AD,0.999275
SCF:0000224|AC,0.815725
SCF:0000224|AD,0.994188
SCF:0000225|AC,0.110415
SCF:0000225|AD,0.996750
SCF:0000226|AC,0.110415
SCF:0000226|AD,0.979490
SCF:0000227|AC,0.110415
SCF:0000227|AD,0.986368
SCF:0000228|AC,0.966115
SCF:0000228|AD,0.994389
SCF:0000229|AC,0.966115
SCF:0000229|AD,0.988968
SCF:0000230|AC,0.966115
SCF:0000230|AD,0.994959
SCF:0000231|AC,0.002449
SCF:0000231|AD,0.987575
SCF:0000232|AC,0.027603
SCF:0000232|AD,0.998123
SCF:0000233|AC,0.027603
SCF:0000233|AD,0.998373
SCF:0000234|AC,0.027603
SCF:0000234|AD,0.997067
SCF:0000237|AC,0.526741
SCF:0000237|AD,0.971664
SCF:0000238|AC,0.526741
SCF:0000238|AD,0.946539
SCF:0000239|AC,0.526741
SCF:0000239|AD,0.930586
SCF:0000240|AC,0.192138
SCF:0000240|AD,0.981735
SCF:0000241|AC,0.192138
SCF:0000241|AD,0.995678
SCF:0000248|AC,0.913576
SCF:0000248|AD,0.996233
SCF:0000249|AC,0.913576
SCF:0000249|AD,0.981077
SCF:0000250|AC,0.226364
SCF:0000250|AD,0.991679
SCF:0000251|AC,0.226364
SCF:0000251|AD,0.989302
SCF:0000254|AC,0.064358
SCF:0000254|AD,0.997163
SCF:0000255|AC,0.782715
SCF:0000255|AD,0.988010
SCF:0000256|AC,0.782715
SCF:0000256|AD,0.989291
SCF:0000257|AC,0.782715
SCF:0000257|AD,0.991421
SCF:0000258|AC,0.973300
SCF:0000258|AD,0.956704
SCF:0000260|AC,0.025863
SCF:0000260|AD,0.996956
SCF:0000261|AC,0.025863
SCF:0000261|AD,0.984786
SCF:0000262|AC,0.961032
SCF:0000262|AD,0.858104
SCF:0000263|AC,0.961032
SCF:0000263|AD,0.977723
SCF:0000264|AC,0.961032
SCF:0000264|AD,0.995008
SCF:0000265|AC,0.993691
SCF:0000265|AD,0.995741
SCF:0000266|AC,0.986764
SCF:0000266|AD,0.994160
SCF:0000267|AC,0.986764
SCF:0000267|AD,0.996470
SCF:0000268|AC,0.016649
SCF:0000268|AD,0.998577
SCF:0000269|AC,0.024645
SCF:0000269|AD,0.998234
SCF:0000271|AC,0.966509
SCF:0000271|AD,0.988651
SCF:0000272|AC,0.966509
SCF:0000272|AD,0.917034
SCF:0000273|AC,0.397417
SCF:0000273|AD,0.917641
SCF:0000274|AC,0.989861
SCF:0000274|AD,0.989804
SCF:0000275|AC,0.305002
SCF:0000275|AD,0.991528
SCF:0000276|AC,0.051801
SCF:0000276|AD,0.991093
SCF:0000277|AC,0.877104
SCF:0000277|AD,0.045221
SCF:0000288|AC,0.966000
SCF:0000288|AD,0.972347
SCF:0000291|AC,0.991975
SCF:0000291|AD,0.984510
SCF:0000292|AC,0.773031
SCF:0000292|AD,0.851628
SCF:0000293|AC,0.947711
SCF:0000293|AD,0.897023
SCF:0000294|AC,0.887664
SCF:0000294|AD,0.944669
SCF:0000295|AC,0.887664
SCF:0000295|AD,0.988066
SCF:0000296|AC,0.887664
SCF:0000296|AD,0.985556
SCF:0000299|AC,0.996267
SCF:0000299|AD,0.999124
SCF:0000300|AC,0.996267
SCF:0000300|AD,0.999139
SCF:0000301|AC,0.035772
SCF:0000301|AD,0.960694
SCF:0000302|AC,0.035772
SCF:0000302|AD,0.942760
SCF:0000303|AC,0.035772
SCF:0000303|AD,0.968380
SCF:0000304|AC,0.048177
SCF:0000304|AD,0.995283
SCF:0000305|AC,0.997739
SCF:0000305|AD,0.998577
SCF:0000306|AC,0.997739
SCF:0000306|AD,0.997146
SCF:0000307|AC,0.997739
SCF:0000307|AD,0.998736
SCF:0000308|AC,0.065097
SCF:0000308|AD,0.983578
SCF:0000309|AC,0.999517
SCF:0000309|AD,0.998860
SCF:0000310|AC,0.999517
SCF:0000310|AD,0.998556
SCF:0000312|AC,0.998801
SCF:0000312|AD,0.979592
SCF:0000314|AC,0.998801
SCF:0000314|AD,0.995748
SCF:0000315|AC,0.033267
SCF:0000315|AD,0.700272
SCF:0000316|AC,0.033267
SCF:0000316|AD,0.973028
SCF:0000317|AC,0.033267
SCF:0000317|AD,0.607229
SCF:0000323|AC,0.885259
SCF:0000323|AD,0.995182
SCF:0000324|AC,0.885259
SCF:0000324|AD,0.993131
SCF:0000325|AC,0.072491
SCF:0000325|AD,0.865561
SCF:0000327|AC,0.027515
SCF:0000327|AD,0.991093
SCF:0000328|AC,0.868119
SCF:0000328|AD,0.971837
SCF:0000329|AC,0.011837
SCF:0000329|AD,0.987480
SCF:0000330|AC,0.997021
SCF:0000330|AD,0.994307
SCF:0000331|AC,0.997021
SCF:0000331|AD,0.998355
SCF:0000332|AC,0.997021
SCF:0000332|AD,0.998358
SCF:0000333|AC,0.119535
SCF:0000333|AD,0.994058
SCF:0000334|AC,0.119535
SCF:0000334|AD,0.998741
SCF:0000335|AC,0.009186
SCF:0000335|AD,0.972267
SCF:0000336|AC,0.969942
SCF:0000336|AD,0.974409
SCF:0000337|AC,0.004037
SCF:0000337|AD,0.607787
SCF:0000338|AC,0.004037
SCF:0000338|AD,0.877074
SCF:0000339|AC,0.004037
SCF:0000339|AD,0.979727
SCF:0000340|AC,0.096399
SCF:0000340|AD,0.015948
SCF:0000341|AC,0.096399
SCF:0000341|AD,0.999268
SCF:0000342|AC,0.096399
SCF:0000342|AD,0.999268
SCF:0000343|AC,0.924355
SCF:0000343|AD,0.997096
SCF:0000349|AC,0.896232
SCF:0000349|AD,0.979169
SCF:0000350|AC,0.990783
SCF:0000350|AD,0.997273
SCF:0000351|AC,0.990783
SCF:0000351|AD,0.998324
SCF:0000354|AC,0.998664
SCF:0000354|AD,0.990143
SCF:0000355|AC,0.998664
SCF:0000355|AD,0.999226
SCF:0000356|AC,0.998401
SCF:0000356|AD,0.996641
SCF:0000357|AC,0.998401
SCF:0000357|AD,0.997182
SCF:0000358|AC,0.998401
SCF:0000358|AD,0.998703
SCF:0000359|AC,0.906208
SCF:0000359|AD,0.960695
SCF:0000360|AC,0.906208
SCF:0000360|AD,0.981414
SCF:0000361|AC,0.873601
SCF:0000361|AD,0.964116
SCF:0000362|AC,0.873601
SCF:0000362|AD,0.932412
SCF:0000363|AC,0.975071
SCF:0000363|AD,0.987058
SCF:0000364|AC,0.952559
SCF:0000364|AD,0.996478
SCF:0000366|AC,0.991637
SCF:0000366|AD,0.987646
SCF:0000367|AC,0.991637
SCF:0000367|AD,0.979444
SCF:0000368|AC,0.986015
SCF:0000368|AD,0.964356
SCF:0000369|AC,0.986015
SCF:0000369|AD,0.995124
SCF:0000370|AC,0.986015
SCF:0000370|AD,0.992537
SCF:0000372|AC,0.530256
SCF:0000372|AD,0.952297
SCF:0000373|AC,0.992551
SCF:0000373|AD,0.977305
SCF:0000382|AC,0.967750
SCF:0000382|AD,0.996809
SCF:0000383|AC,0.043360
SCF:0000383|AD,0.936761
SCF:0000389|AC,0.990125
SCF:0000389|AD,0.995285
SCF:0000390|AC,0.990125
SCF:0000390|AD,0.999088
SCF:0000391|AC,0.990125
SCF:0000391|AD,0.930220
SCF:0000392|AC,0.770537
SCF:0000392|AD,0.946738
SCF:0000393|AC,0.770537
SCF:0000393|AD,0.900846
SCF:0000394|AC,0.770537
SCF:0000394|AD,0.962641
SCF:0000395|AC,0.202793
SCF:0000395|AD,0.934081
SCF:0000396|AC,0.998257
SCF:0000396|AD,0.998102
SCF:0000398|AC,0.416249
SCF:0000398|AD,0.983014
SCF:0000399|AC,0.416249
SCF:0000399|AD,0.983014
SCF:0000400|AC,0.416249
SCF:0000400|AD,0.994005
SCF:0000404|AC,0.684380
SCF:0000404|AD,0.994678
SCF:0000405|AC,0.684380
SCF:0000405|AD,0.983921
SCF:0000406|AC,0.097140
SCF:0000406|AD,0.989811
SCF:0000414|AC,0.977318
SCF:0000414|AD,0.988475
SCF:0000415|AC,0.948507
SCF:0000415|AD,0.988435
SCF:0000416|AC,0.948507
SCF:0000416|AD,0.998952
SCF:0000417|AC,0.975817
SCF:0000417|AD,0.969123
SCF:0000418|AC,0.426349
SCF:0000418|AD,0.987001
SCF:0000419|AC,0.009080
SCF:0000419|AD,0.997223
SCF:0000420|AC,0.560119
SCF:0000420|AD,0.996501
SCF:0000424|AC,0.019100
SCF:0000424|AD,0.997130
SCF:0000425|AC,0.019100
SCF:0000425|AD,0.994592
SCF:0000426|AC,0.019100
SCF:0000426|AD,0.996512
SCF:0000427|AC,0.007238
SCF:0000427|AD,0.998087
SCF:0000428|AC,0.007238
SCF:0000428|AD,0.997964
SCF:0000429|AC,0.999212
SCF:0000429|AD,0.999124
SCF:0000430|AC,0.999212
SCF:0000430|AD,0.999139
SCF:0000431|AC,0.447222
SCF:0000431|AD,0.994704
SCF:0000432|AC,0.447222
SCF:0000432|AD,0.985063
SCF:0000433|AC,0.447222
SCF:0000433|AD,0.985259
SCF:0000438|AC,0.075272
SCF:0000438|AD,0.897471
SCF:0000439|AC,0.075272
SCF:0000439|AD,0.441070
SCF:0000440|AC,0.998352
SCF:0000440|AD,0.997146
SCF:0000441|AC,0.998352
SCF:0000441|AD,0.998736
SCF:0000442|AC,0.998352
SCF:0000442|AD,0.998577
SCF:0000443|AC,0.065513
SCF:0000443|AD,0.997176
SCF:0000444|AC,0.065513
SCF:0000444|AD,0.981377
SCF:0000445|AC,0.065513
SCF:0000445|AD,0.984177
SCF:0000446|AC,0.165566
SCF:0000446|AD,0.987418
SCF:0000448|AC,0.974683
SCF:0000448|AD,0.983728
SCF:0000449|AC,0.974683
SCF:0000449|AD,0.994735
SCF:0000450|AC,0.145549
SCF:0000450|AD,0.888708
SCF:0000451|AC,0.067722
SCF:0000451|AD,0.906788
SCF:0000452|AC,0.959247
SCF:0000452|AD,0.987983
SCF:0000453|AC,0.959247
SCF:0000453|AD,0.995149
SCF:0000454|AC,0.680658
SCF:0000454|AD,0.943573
SCF:0000455|AC,0.680658
SCF:0000455|AD,0.960992
SCF:0000459|AC,0.006928
SCF:0000459|AD,0.526365
SCF:0000461|AC,0.958951
SCF:0000461|AD,0.986439
SCF:0000462|AC,0.958951
SCF:0000462|AD,0.995086
SCF:0000463|AC,0.784407
SCF:0000463|AD,0.967101
SCF:0000465|AC,0.985106
SCF:0000465|AD,0.997562
SCF:0000466|AC,0.985106
SCF:0000466|AD,0.995668
SCF:0000467|AC,0.985106
SCF:0000467|AD,0.999021
SCF:0000470|AC,0.273631
SCF:0000470|AD,0.904755
SCF:0000472|AC,0.966593
SCF:0000472|AD,0.999465
SCF:0000473|AC,0.966593
SCF:0000473|AD,0.998722
SCF:0000474|AC,0.966593
SCF:0000474|AD,0.994013
SCF:0000477|AC,0.988805
SCF:0000477|AD,0.993941
SCF:0000478|AC,0.988805
SCF:0000478|AD,0.997309
SCF:0000479|AC,0.995490
SCF:0000479|AD,0.996648
SCF:0000480|AC,0.995490
SCF:0000480|AD,0.991857
SCF:0000481|AC,0.995490
SCF:0000481|AD,0.997595
SCF:0000484|AC,0.711480
SCF:0000484|AD,0.894133
SCF:0000486|AC,0.059378
SCF:0000486|AD,0.998078
SCF:0000487|AC,0.943259
SCF:0000487|AD,0.935744
SCF:0000488|AC,0.943259
SCF:0000488|AD,0.981499
SCF:0000489|AC,0.943259
SCF:0000489|AD,0.972212
SCF:0000490|AC,0.362397
SCF:0000490|AD,0.884128
SCF:0000491|AC,0.362397
SCF:0000491|AD,0.004517
SCF:0000492|AC,0.362397
SCF:0000492|AD,0.987926
SCF:0000493|AC,0.948397
SCF:0000493|AD,0.973483
SCF:0000494|AC,0.948397
SCF:0000494|AD,0.983573
SCF:0000495|AC,0.948397
SCF:0000495|AD,0.912044
SCF:0000496|AC,0.868857
SCF:0000496|AD,0.991728
SCF:0000497|AC,0.868857
SCF:0000497|AD,0.989770
SCF:0000498|AC,0.817733
SCF:0000498|AD,0.998890
SCF:0000499|AC,0.817733
SCF:0000499|AD,0.987837
SCF:0000500|AC,0.919694
SCF:0000500|AD,0.950601
SCF:0000501|AC,0.958885
SCF:0000501|AD,0.974077
SCF:0000502|AC,0.875230
SCF:0000502|AD,0.992115
SCF:0000503|AC,0.829482
SCF:0000503|AD,0.992430
SCF:0000504|AC,0.829482
SCF:0000504|AD,0.990008
SCF:0000505|AC,0.958014
SCF:0000505|AD,0.983642
SCF:0000507|AC,0.634444
SCF:0000507|AD,0.999369
SCF:0000508|AC,0.634444
SCF:0000508|AD,0.999369
SCF:0000509|AC,0.634444
SCF:0000509|AD,0.988659
SCF:0000510|AC,0.999072
SCF:0000510|AD,0.998785
SCF:0000511|AC,0.999072
SCF:0000511|AD,0.998911
SCF:0000512|AC,0.999072
SCF:0000512|AD,0.998514
SCF:0000513|AC,0.819984
SCF:0000513|AD,0.986475
SCF:0000514|AC,0.819984
SCF:0000514|AD,0.991289
SCF:0000515|AC,0.819984
SCF:0000515|AD,0.991884
SCF:0000521|AC,0.881760
SCF:0000521|AD,0.908251
SCF:0000522|AC,0.881760
SCF:0000522|AD,0.961880
SCF:0000523|AC,0.995581
SCF:0000523|AD,0.997465
SCF:0000524|AC,0.995581
SCF:0000524|AD,0.997211
SCF:0000525|AC,0.995581
SCF:0000525|AD,0.998216
SCF:0000526|AC,0.907272
SCF:0000526|AD,0.911764
SCF:0000527|AC,0.000987
SCF:0000527|AD,0.987012
SCF:0000528|AC,0.000987
SCF:0000528|AD,0.988775
SCF:0000529|AC,0.151612
SCF:0000529|AD,0.759515
SCF:0000530|AC,0.215328
SCF:0000530|AD,0.976090
SCF:0000531|AC,0.215328
SCF:0000531|AD,0.956142
SCF:0000532|AC,0.215328
SCF:0000532|AD,0.838947
SCF:0000533|AC,0.955546
SCF:0000533|AD,0.985063
SCF:0000534|AC,0.955546
SCF:0000534|AD,0.994704
SCF:0000535|AC,0.955546
SCF:0000535|AD,0.985259
SCF:0000539|AC,0.015294
SCF:0000539|AD,0.985277
SCF:0000540|AC,0.007202
SCF:0000540|AD,0.993898
SCF:0000541|AC,0.007202
SCF:0000541|AD,0.995150
SCF:0000542|AC,0.007202
SCF:0000542|AD,0.998655
SCF:0000547|AC,0.990641
SCF:0000547|AD,0.996233
SCF:0000548|AC,0.999187
SCF:0000548|AD,0.999732
SCF:0000549|AC,0.999187
SCF:0000549|AD,0.998912
SCF:0000550|AC,0.999187
SCF:0000550|AD,0.999628
SCF:0000554|AC,0.996922
SCF:0000554|AD,0.982682
SCF:0000555|AC,0.990146
SCF:0000555|AD,0.994032
SCF:0000557|AC,0.038184
SCF:0000557|AD,0.917641
SCF:0000558|AC,0.983818
SCF:0000558|AD,0.993531
SCF:0000559|AC,0.990561
SCF:0000559|AD,0.998925
SCF:0000561|AC,0.102381
SCF:0000561|AD,0.985165
SCF:0000562|AC,0.035871
SCF:0000562|AD,0.994271
SCF:0000563|AC,0.035871
SCF:0000563|AD,0.994271
SCF:0000564|AC,0.035871
SCF:0000564|AD,0.991372
SCF:0000569|AC,0.917761
SCF:0000569|AD,0.852314
SCF:0000572|AC,0.821575
SCF:0000572|AD,0.971218
SCF:0000573|AC,0.821575
SCF:0000573|AD,0.779867
SCF:0000575|AC,0.200739
SCF:0000575|AD,0.995611
SCF:0000576|AC,0.200739
SCF:0000576|AD,0.991641
SCF:0000577|AC,0.684991
SCF:0000577|AD,0.984284
SCF:0000578|AC,0.684991
SCF:0000578|AD,0.964138
SCF:0000579|AC,0.684991
SCF:0000579|AD,0.996815
SCF:0000580|AC,0.699468
SCF:0000580|AD,0.989029
SCF:0000585|AC,0.388323
SCF:0000585|AD,0.976118
SCF:0000586|AC,0.137396
SCF:0000586|AD,0.973188
SCF:0000587|AC,0.222149
SCF:0000587|AD,0.991595
SCF:0000589|AC,0.844662
SCF:0000589|AD,0.994460
SCF:0000590|AC,0.499821
SCF:0000590|AD,0.898766
SCF:0000591|AC,0.811617
SCF:0000591|AD,0.998635
SCF:0000592|AC,0.025463
SCF:0000592|AD,0.997273
SCF:0000593|AC,0.025463
SCF:0000593|AD,0.998324
SCF:0000596|AC,0.181636
SCF:0000596|AD,0.968016
SCF:0000597|AC,0.181636
SCF:0000597|AD,0.894054
SCF:0000599|AC,0.171727
SCF:0000599|AD,0.995172
SCF:0000600|AC,0.171727
SCF:0000600|AD,0.976315
SCF:0000601|AC,0.978882
SCF:0000601|AD,0.994539
SCF:0000602|AC,0.978882
SCF:0000602|AD,0.998054
SCF:0000603|AC,0.019419
SCF:0000603|AD,0.986366
SCF:0000604|AC,0.999390
SCF:0000604|AD,0.997069
SCF:0000605|AC,0.999374
SCF:0000605|AD,0.999124
SCF:0000606|AC,0.999374
SCF:0000606|AD,0.999139
SCF:0000607|AC,0.999374
SCF:0000607|AD,0.997783
SCF:0000608|AC,0.491823
SCF:0000608|AD,0.830693
SCF:0000609|AC,0.866937
SCF:0000609|AD,0.965234
SCF:0000610|AC,0.866937
SCF:0000610|AD,0.972465
SCF:0000611|AC,0.082423
SCF:0000611|AD,0.984359
SCF:0000614|AC,0.963055
SCF:0000614|AD,0.975198
SCF:0000615|AC,0.963055
SCF:0000615|AD,0.970772
SCF:0000616|AC,0.062529
SCF:0000616|AD,0.947256
SCF:0000617|AC,0.062529
SCF:0000617|AD,0.956915
SCF:0000618|AC,0.062529
SCF:0000618|AD,0.412746
SCF:0000619|AC,0.877171
SCF:0000619|AD,0.615409
SCF:0000620|AC,0.877171
SCF:0000620|AD,0.994989
SCF:0000621|AC,0.124646
SCF:0000621|AD,0.960928
SCF:0000622|AC,0.309750
SCF:0000622|AD,0.927984
SCF:0000623|AC,0.981296
SCF:0000623|AD,0.985717
SCF:0000624|AC,0.981296
SCF:0000624|AD,0.971659
SCF:0000625|AC,0.996874
SCF:0000625|AD,0.996630
SCF:0000627|AC,0.021072
SCF:0000627|AD,0.993302
SCF:0000628|AC,0.021072
SCF:0000628|AD,0.982087
SCF:0000629|AC,0.021072
SCF:0000629|AD,0.992866
SCF:0000630|AC,0.300170
SCF:0000630|AD,0.997017
SCF:0000631|AC,0.300170
SCF:0000631|AD,0.997317
SCF:0000632|AC,0.974508
SCF:0000632|AD,0.997910
SCF:0000636|AC,0.980114
SCF:0000636|AD,0.998680
SCF:0000637|AC,0.980114
SCF:0000637|AD,0.998680
SCF:0000638|AC,0.980114
SCF:0000638|AD,0.997364
SCF:0000641|AC,0.999012
SCF:0000641|AD,0.999568
SCF:0000648|AC,0.287793
SCF:0000648|AD,0.041399
SCF:0000649|AC,0.340783
SCF:0000649|AD,0.956701
SCF:0000650|AC,0.340783
SCF:0000650|AD,0.981774
SCF:0000651|AC,0.961220
SCF:0000651|AD,0.994974
SCF:0000653|AC,0.988849
