directed_pair_id,score
SCF:0000414|AC,0.127678
SCF:0000414|AD,0.976197
SCF:0000415|AC,0.060146
SCF:0000415|AD,0.983733
SCF:0000416|AC,0.060146
SCF:0000416|AD,0.996720
SCF:0000417|AC,0.243077
SCF:0000417|AD,0.957316
SCF:0000418|AC,0.018042
SCF:0000418|AD,0.966151
SCF:0000419|AC,0.010319
SCF:0000419|AD,0.997266
SCF:0000420|AC,0.051687
SCF:0000420|AD,0.985430
SCF:0000424|AC,0.004114
SCF:0000424|AD,0.992426
SCF:0000425|AC,0.004114
SCF:0000425|AD,0.992523
SCF:0000426|AC,0.004114
SCF:0000426|AD,0.992594
SCF:0000427|AC,0.004937
SCF:0000427|AD,0.997400
SCF:0000428|AC,0.004937
SCF:0000428|AD,0.995080
SCF:0000429|AC,0.024170
SCF:0000429|AD,0.992966
SCF:0000430|AC,0.024170
SCF:0000430|AD,0.987042
SCF:0000431|AC,0.031812
SCF:0000431|AD,0.988431
SCF:0000432|AC,0.031812
SCF:0000432|AD,0.961039
SCF:0000433|AC,0.031812
SCF:0000433|AD,0.955157
SCF:0000438|AC,0.187083
SCF:0000438|AD,0.888403
SCF:0000439|AC,0.187083
SCF:0000439|AD,0.328565
SCF:0000440|AC,0.164421
SCF:0000440|AD,0.977725
SCF:0000441|AC,0.164421
SCF:0000441|AD,0.948797
SCF:0000442|AC,0.164421
SCF:0000442|AD,0.958986
SCF:0000443|AC,0.018699
SCF:0000443|AD,0.997871
SCF:0000444|AC,0.018699
SCF:0000444|AD,0.979834
SCF:0000445|AC,0.018699
SCF:0000445|AD,0.916697
SCF:0000446|AC,0.021475
SCF:0000446|AD,0.963774
SCF:0000448|AC,0.119281
SCF:0000448|AD,0.962681
SCF:0000449|AC,0.119281
SCF:0000449|AD,0.982122
SCF:0000450|AC,0.329945
SCF:0000450|AD,0.883704
SCF:0000451|AC,0.200613
SCF:0000451|AD,0.855530
SCF:0000452|AC,0.076560
SCF:0000452|AD,0.908571
SCF:0000453|AC,0.076560
SCF:0000453|AD,0.971063
SCF:0000454|AC,0.038019
SCF:0000454|AD,0.890994
SCF:0000455|AC,0.038019
SCF:0000455|AD,0.946852
SCF:0000459|AC,0.015119
SCF:0000459|AD,0.131861
SCF:0000461|AC,0.052232
SCF:0000461|AD,0.948831
SCF:0000462|AC,0.052232
SCF:0000462|AD,0.948961
SCF:0000463|AC,0.035803
SCF:0000463|AD,0.960412
SCF:0000465|AC,0.010859
SCF:0000465|AD,0.890045
SCF:0000466|AC,0.010859
SCF:0000466|AD,0.969106
SCF:0000467|AC,0.010859
SCF:0000467|AD,0.990089
SCF:0000470|AC,0.277103
SCF:0000470|AD,0.848614
SCF:0000472|AC,0.020101
SCF:0000472|AD,0.999273
SCF:0000473|AC,0.020101
SCF:0000473|AD,0.997521
SCF:0000474|AC,0.020101
SCF:0000474|AD,0.995133
SCF:0000477|AC,0.020973
SCF:0000477|AD,0.875148
SCF:0000478|AC,0.020973
SCF:0000478|AD,0.994255
SCF:0000479|AC,0.020783
SCF:0000479|AD,0.974965
SCF:0000480|AC,0.020783
SCF:0000480|AD,0.975530
SCF:0000481|AC,0.020783
SCF:0000481|AD,0.979058
SCF:0000484|AC,0.826464
SCF:0000484|AD,0.902547
SCF:0000486|AC,0.010787
SCF:0000486|AD,0.997328
SCF:0000487|AC,0.030813
SCF:0000487|AD,0.957482
SCF:0000488|AC,0.030813
SCF:0000488|AD,0.944755
SCF:0000489|AC,0.030813
SCF:0000489|AD,0.913226
SCF:0000490|AC,0.018877
SCF:0000490|AD,0.433680
SCF:0000491|AC,0.018877
SCF:0000491|AD,0.026212
SCF:0000492|AC,0.018877
SCF:0000492|AD,0.936690
SCF:0000493|AC,0.061556
SCF:0000493|AD,0.937172
SCF:0000494|AC,0.061556
SCF:0000494|AD,0.941778
SCF:0000495|AC,0.061556
SCF:0000495|AD,0.854241
SCF:0000496|AC,0.001301
SCF:0000496|AD,0.983135
SCF:0000497|AC,0.001301
SCF:0000497|AD,0.959232
SCF:0000498|AC,0.014150
SCF:0000498|AD,0.997096
SCF:0000499|AC,0.014150
SCF:0000499|AD,0.976614
SCF:0000500|AC,0.217790
SCF:0000500|AD,0.921300
SCF:0000501|AC,0.208175
SCF:0000501|AD,0.924445
SCF:0000502|AC,0.014593
SCF:0000502|AD,0.965515
SCF:0000503|AC,0.014684
SCF:0000503|AD,0.961800
SCF:0000504|AC,0.014684
SCF:0000504|AD,0.987403
SCF:0000505|AC,0.110149
SCF:0000505|AD,0.966839
SCF:0000507|AC,0.056920
SCF:0000507|AD,0.994406
SCF:0000508|AC,0.056920
SCF:0000508|AD,0.994406
SCF:0000509|AC,0.056920
SCF:0000509|AD,0.994142
SCF:0000510|AC,0.014322
SCF:0000510|AD,0.938884
SCF:0000511|AC,0.014322
SCF:0000511|AD,0.886524
SCF:0000512|AC,0.014322
SCF:0000512|AD,0.974231
SCF:0000513|AC,0.064776
SCF:0000513|AD,0.947455
SCF:0000514|AC,0.064776
SCF:0000514|AD,0.966696
SCF:0000515|AC,0.064776
SCF:0000515|AD,0.982825
SCF:0000521|AC,0.036934
SCF:0000521|AD,0.824353
SCF:0000522|AC,0.036934
SCF:0000522|AD,0.856763
SCF:0000523|AC,0.066214
SCF:0000523|AD,0.988436
SCF:0000524|AC,0.066214
SCF:0000524|AD,0.987564
SCF:0000525|AC,0.066214
SCF:0000525|AD,0.995505
SCF:0000526|AC,0.071146
SCF:0000526|AD,0.251124
SCF:0000527|AC,0.001799
SCF:0000527|AD,0.974412
SCF:0000528|AC,0.001799
SCF:0000528|AD,0.967562
SCF:0000529|AC,0.063360
SCF:0000529|AD,0.789912
SCF:0000530|AC,0.040579
SCF:0000530|AD,0.970706
SCF:0000531|AC,0.040579
SCF:0000531|AD,0.958859
SCF:0000532|AC,0.040579
SCF:0000532|AD,0.931589
SCF:0000533|AC,0.065435
SCF:0000533|AD,0.961039
SCF:0000534|AC,0.065435
SCF:0000534|AD,0.988431
SCF:0000535|AC,0.065435
SCF:0000535|AD,0.955157
SCF:0000539|AC,0.027746
SCF:0000539|AD,0.965183
SCF:0000540|AC,0.009673
SCF:0000540|AD,0.957774
SCF:0000541|AC,0.009673
SCF:0000541|AD,0.965868
SCF:0000542|AC,0.009673
SCF:0000542|AD,0.986510
SCF:0000547|AC,0.026964
SCF:0000547|AD,0.943985
SCF:0000548|AC,0.048479
SCF:0000548|AD,0.996964
SCF:0000549|AC,0.048479
SCF:0000549|AD,0.984307
SCF:0000550|AC,0.048479
SCF:0000550|AD,0.990089
SCF:0000554|AC,0.009817
SCF:0000554|AD,0.987486
SCF:0000555|AC,0.031738
SCF:0000555|AD,0.977187
SCF:0000557|AC,0.127804
SCF:0000557|AD,0.854355
SCF:0000558|AC,0.453609
SCF:0000558|AD,0.840989
SCF:0000559|AC,0.208862
SCF:0000559|AD,0.902155
SCF:0000561|AC,0.026189
SCF:0000561|AD,0.927726
SCF:0000562|AC,0.026617
SCF:0000562|AD,0.994458
SCF:0000563|AC,0.026617
SCF:0000563|AD,0.994458
SCF:0000564|AC,0.026617
SCF:0000564|AD,0.992080
SCF:0000569|AC,0.038773
SCF:0000569|AD,0.898523
SCF:0000572|AC,0.026179
SCF:0000572|AD,0.962819
SCF:0000573|AC,0.026179
SCF:0000573|AD,0.442972
SCF:0000575|AC,0.001721
SCF:0000575|AD,0.980051
SCF:0000576|AC,0.001721
SCF:0000576|AD,0.978209
SCF:0000577|AC,0.005765
SCF:0000577|AD,0.956646
SCF:0000578|AC,0.005765
SCF:0000578|AD,0.878847
SCF:0000579|AC,0.005765
SCF:0000579|AD,0.985871
SCF:0000580|AC,0.015524
SCF:0000580|AD,0.970211
SCF:0000585|AC,0.094350
SCF:0000585|AD,0.950327
SCF:0000586|AC,0.042149
SCF:0000586|AD,0.919351
SCF:0000587|AC,0.032635
SCF:0000587|AD,0.973269
SCF:0000589|AC,0.035910
SCF:0000589|AD,0.979356
SCF:0000590|AC,0.460729
SCF:0000590|AD,0.767768
SCF:0000591|AC,0.051295
SCF:0000591|AD,0.990963
SCF:0000592|AC,0.011870
SCF:0000592|AD,0.995132
SCF:0000593|AC,0.011870
SCF:0000593|AD,0.996162
SCF:0000596|AC,0.052271
SCF:0000596|AD,0.998262
SCF:0000597|AC,0.052271
SCF:0000597|AD,0.934819
SCF:0000599|AC,0.002660
SCF:0000599|AD,0.997734
SCF:0000600|AC,0.002660
SCF:0000600|AD,0.975208
SCF:0000601|AC,0.091350
SCF:0000601|AD,0.975766
SCF:0000602|AC,0.091350
SCF:0000602|AD,0.992331
SCF:0000603|AC,0.008703
SCF:0000603|AD,0.982980
SCF:0000604|AC,0.787169
SCF:0000604|AD,0.844537
SCF:0000605|AC,0.033947
SCF:0000605|AD,0.992966
SCF:0000606|AC,0.033947
SCF:0000606|AD,0.987042
SCF:0000607|AC,0.033947
SCF:0000607|AD,0.973833
SCF:0000608|AC,0.058337
SCF:0000608|AD,0.770169
SCF:0000609|AC,0.030757
SCF:0000609|AD,0.935771
SCF:0000610|AC,0.030757
SCF:0000610|AD,0.960080
SCF:0000611|AC,0.024525
SCF:0000611|AD,0.987095
SCF:0000614|AC,0.052683
SCF:0000614|AD,0.826894
SCF:0000615|AC,0.052683
SCF:0000615|AD,0.624606
SCF:0000616|AC,0.045083
SCF:0000616|AD,0.873064
SCF:0000617|AC,0.045083
SCF:0000617|AD,0.897750
SCF:0000618|AC,0.045083
SCF:0000618|AD,0.947959
SCF:0000619|AC,0.091630
SCF:0000619|AD,0.868460
SCF:0000620|AC,0.091630
SCF:0000620|AD,0.978084
SCF:0000621|AC,0.079144
SCF:0000621|AD,0.851554
SCF:0000622|AC,0.159091
SCF:0000622|AD,0.909433
SCF:0000623|AC,0.183539
SCF:0000623|AD,0.846525
SCF:0000624|AC,0.183539
SCF:0000624|AD,0.561676
SCF:0000625|AC,0.416104
SCF:0000625|AD,0.950366
SCF:0000627|AC,0.004922
SCF:0000627|AD,0.988807
SCF:0000628|AC,0.004922
SCF:0000628|AD,0.915685
SCF:0000629|AC,0.004922
SCF:0000629|AD,0.968703
SCF:0000630|AC,0.003656
SCF:0000630|AD,0.996471
SCF:0000631|AC,0.003656
SCF:0000631|AD,0.997898
SCF:0000632|AC,0.019154
SCF:0000632|AD,0.980231
SCF:0000636|AC,0.020185
SCF:0000636|AD,0.989207
SCF:0000637|AC,0.020185
SCF:0000637|AD,0.989207
SCF:0000638|AC,0.020185
SCF:0000638|AD,0.995071
SCF:0000641|AC,0.025086
SCF:0000641|AD,0.949334
SCF:0000648|AC,0.957134
SCF:0000648|AD,0.553022
SCF:0000649|AC,0.011554
SCF:0000649|AD,0.976380
SCF:0000650|AC,0.011554
SCF:0000650|AD,0.980631
SCF:0000651|AC,0.279041
SCF:0000651|AD,0.980967
SCF:0000653|AC,0.013820
