directed_pair_id,score
SCF:0000229|AD,0.007277
SCF:0000230|AC,0.008277
SCF:0000230|AD,0.520000
SCF:0000231|AC,0.000108
SCF:0000231|AD,0.005799
SCF:0000232|AC,0.999896
SCF:0000232|AD,0.999902
SCF:0000233|AC,0.999896
SCF:0000233|AD,0.999900
SCF:0000234|AC,0.999896
SCF:0000234|AD,0.991497
SCF:0000237|AC,0.999804
SCF:0000237|AD,0.999919
SCF:0000238|AC,0.999804
SCF:0000238|AD,0.999936
SCF:0000239|AC,0.999804
SCF:0000239|AD,0.999887
SCF:0000240|AC,0.042098
SCF:0000240|AD,0.290251
SCF:0000241|AC,0.042098
SCF:0000241|AD,0.973802
SCF:0000248|AC,0.782638
SCF:0000248|AD,0.950765
SCF:0000249|AC,0.782638
SCF:0000249|AD,0.867359
SCF:0000250|AC,0.997129
SCF:0000250|AD,0.999886
SCF:0000251|AC,0.997129
SCF:0000251|AD,0.999879
SCF:0000254|AC,0.999885
SCF:0000254|AD,0.999927
SCF:0000255|AC,0.996323
SCF:0000255|AD,0.973733
SCF:0000256|AC,0.996323
SCF:0000256|AD,0.996723
SCF:0000257|AC,0.996323
SCF:0000257|AD,0.999766
SCF:0000258|AC,0.999263
SCF:0000258|AD,0.999244
SCF:0000260|AC,0.121667
SCF:0000260|AD,0.000159
SCF:0000261|AC,0.121667
SCF:0000261|AD,0.998948
SCF:0000262|AC,0.959859
SCF:0000262|AD,0.160610
SCF:0000263|AC,0.959859
SCF:0000263|AD,0.999855
SCF:0000264|AC,0.959859
SCF:0000264|AD,0.999881
SCF:0000265|AC,0.812924
SCF:0000265|AD,0.000817
SCF:0000266|AC,0.999451
SCF:0000266|AD,0.999468
SCF:0000267|AC,0.999451
SCF:0000267|AD,0.999418
SCF:0000268|AC,0.002814
SCF:0000268|AD,0.135126
SCF:0000269|AC,0.131992
SCF:0000269|AD,0.000292
SCF:0000271|AC,0.999903
SCF:0000271|AD,0.877791
SCF:0000272|AC,0.999903
SCF:0000272|AD,0.988816
SCF:0000273|AC,0.047252
SCF:0000273|AD,0.088610
SCF:0000274|AC,0.998739
SCF:0000274|AD,0.053456
SCF:0000275|AC,0.016051
SCF:0000275|AD,0.999460
SCF:0000276|AC,0.996357
SCF:0000276|AD,0.998812
SCF:0000277|AC,0.998039
SCF:0000277|AD,0.403334
SCF:0000288|AC,0.999850
SCF:0000288|AD,0.953081
SCF:0000291|AC,0.999936
SCF:0000291|AD,0.999876
SCF:0000292|AC,0.027895
SCF:0000292|AD,0.998323
SCF:0000293|AC,0.007010
SCF:0000293|AD,0.000317
SCF:0000294|AC,0.999952
SCF:0000294|AD,0.718499
SCF:0000295|AC,0.999952
SCF:0000295|AD,0.999951
SCF:0000296|AC,0.999952
SCF:0000296|AD,0.999924
SCF:0000299|AC,0.994476
SCF:0000299|AD,0.999045
SCF:0000300|AC,0.994476
SCF:0000300|AD,0.999130
SCF:0000301|AC,0.000262
SCF:0000301|AD,0.000775
SCF:0000302|AC,0.000262
SCF:0000302|AD,0.999856
SCF:0000303|AC,0.000262
SCF:0000303|AD,0.998067
SCF:0000304|AC,0.000155
SCF:0000304|AD,0.000137
SCF:0000305|AC,0.999888
SCF:0000305|AD,0.999803
SCF:0000306|AC,0.999888
SCF:0000306|AD,0.999865
SCF:0000307|AC,0.999888
SCF:0000307|AD,0.999679
SCF:0000308|AC,0.973665
SCF:0000308|AD,0.999902
SCF:0000309|AC,0.999893
SCF:0000309|AD,0.999815
SCF:0000310|AC,0.999893
SCF:0000310|AD,0.999879
SCF:0000312|AC,0.999892
SCF:0000312|AD,0.971848
SCF:0000314|AC,0.999892
SCF:0000314|AD,0.999867
SCF:0000315|AC,0.000633
SCF:0000315|AD,0.025082
SCF:0000316|AC,0.000633
SCF:0000316|AD,0.990347
SCF:0000317|AC,0.000633
SCF:0000317|AD,0.043280
SCF:0000323|AC,0.999896
SCF:0000323|AD,0.999938
SCF:0000324|AC,0.999896
SCF:0000324|AD,0.999927
SCF:0000325|AC,0.999938
SCF:0000325|AD,0.999913
SCF:0000327|AC,0.996597
SCF:0000327|AD,0.998812
SCF:0000328|AC,0.996668
SCF:0000328|AD,0.983959
SCF:0000329|AC,0.000069
SCF:0000329|AD,0.000430
SCF:0000330|AC,0.999743
SCF:0000330|AD,0.999419
SCF:0000331|AC,0.999743
SCF:0000331|AD,0.999798
SCF:0000332|AC,0.999743
SCF:0000332|AD,0.999742
SCF:0000333|AC,0.999896
SCF:0000333|AD,0.999906
SCF:0000334|AC,0.999896
SCF:0000334|AD,0.999863
SCF:0000335|AC,0.000154
SCF:0000335|AD,0.991935
SCF:0000336|AC,0.003864
SCF:0000336|AD,0.006788
SCF:0000337|AC,0.989446
SCF:0000337|AD,0.999805
SCF:0000338|AC,0.989446
SCF:0000338|AD,0.999931
SCF:0000339|AC,0.989446
SCF:0000339|AD,0.999945
SCF:0000340|AC,0.075506
SCF:0000340|AD,0.000324
SCF:0000341|AC,0.075506
SCF:0000341|AD,0.000670
SCF:0000342|AC,0.075506
SCF:0000342|AD,0.000670
SCF:0000343|AC,0.001529
SCF:0000343|AD,0.005397
SCF:0000349|AC,0.002362
SCF:0000349|AD,0.003278
SCF:0000350|AC,0.052189
SCF:0000350|AD,0.011433
SCF:0000351|AC,0.052189
SCF:0000351|AD,0.005520
SCF:0000354|AC,0.387650
SCF:0000354|AD,0.009005
SCF:0000355|AC,0.387650
SCF:0000355|AD,0.999795
SCF:0000356|AC,0.777325
SCF:0000356|AD,0.958281
SCF:0000357|AC,0.777325
SCF:0000357|AD,0.977591
SCF:0000358|AC,0.777325
SCF:0000358|AD,0.084718
SCF:0000359|AC,0.999561
SCF:0000359|AD,0.990770
SCF:0000360|AC,0.999561
SCF:0000360|AD,0.999433
SCF:0000361|AC,0.999557
SCF:0000361|AD,0.999871
SCF:0000362|AC,0.999557
SCF:0000362|AD,0.999858
SCF:0000363|AC,0.999123
SCF:0000363|AD,0.997399
SCF:0000364|AC,0.999230
SCF:0000364|AD,0.999782
SCF:0000366|AC,0.999515
SCF:0000366|AD,0.900653
SCF:0000367|AC,0.999515
SCF:0000367|AD,0.179546
SCF:0000368|AC,0.999625
SCF:0000368|AD,0.992827
SCF:0000369|AC,0.999625
SCF:0000369|AD,0.999689
SCF:0000370|AC,0.999625
SCF:0000370|AD,0.998310
SCF:0000372|AC,0.999144
SCF:0000372|AD,0.999901
SCF:0000373|AC,0.999796
SCF:0000373|AD,0.995349
SCF:0000382|AC,0.229207
SCF:0000382|AD,0.009034
SCF:0000383|AC,0.013726
SCF:0000383|AD,0.999932
SCF:0000389|AC,0.999908
SCF:0000389|AD,0.999928
SCF:0000390|AC,0.999908
SCF:0000390|AD,0.999888
SCF:0000391|AC,0.999908
SCF:0000391|AD,0.999902
SCF:0000392|AC,0.999920
SCF:0000392|AD,0.999867
SCF:0000393|AC,0.999920
SCF:0000393|AD,0.999935
SCF:0000394|AC,0.999920
SCF:0000394|AD,0.999927
SCF:0000395|AC,0.987333
SCF:0000395|AD,0.996873
SCF:0000396|AC,0.001890
SCF:0000396|AD,0.000377
SCF:0000398|AC,0.976577
SCF:0000398|AD,0.989362
SCF:0000399|AC,0.976577
SCF:0000399|AD,0.989362
SCF:0000400|AC,0.976577
SCF:0000400|AD,0.998914
SCF:0000404|AC,0.999531
SCF:0000404|AD,0.999669
SCF:0000405|AC,0.999531
SCF:0000405|AD,0.999770
SCF:0000406|AC,0.000698
SCF:0000406|AD,0.004998
SCF:0000414|AC,0.004733
SCF:0000414|AD,0.000437
SCF:0000415|AC,0.008787
SCF:0000415|AD,0.000732
SCF:0000416|AC,0.008787
SCF:0000416|AD,0.000316
SCF:0000417|AC,0.999670
SCF:0000417|AD,0.999677
SCF:0000418|AC,0.995200
SCF:0000418|AD,0.999900
SCF:0000419|AC,0.000253
SCF:0000419|AD,0.998403
SCF:0000420|AC,0.014822
SCF:0000420|AD,0.935544
SCF:0000424|AC,0.000865
SCF:0000424|AD,0.244343
SCF:0000425|AC,0.000865
SCF:0000425|AD,0.978919
SCF:0000426|AC,0.000865
SCF:0000426|AD,0.044929
SCF:0000427|AC,0.000450
SCF:0000427|AD,0.002672
SCF:0000428|AC,0.000450
SCF:0000428|AD,0.000730
SCF:0000429|AC,0.999419
SCF:0000429|AD,0.999045
SCF:0000430|AC,0.999419
SCF:0000430|AD,0.999130
SCF:0000431|AC,0.999707
SCF:0000431|AD,0.999676
SCF:0000432|AC,0.999707
SCF:0000432|AD,0.999481
SCF:0000433|AC,0.999707
SCF:0000433|AD,0.999596
SCF:0000438|AC,0.999947
SCF:0000438|AD,0.999910
SCF:0000439|AC,0.999947
SCF:0000439|AD,0.999698
SCF:0000440|AC,0.999709
SCF:0000440|AD,0.999865
SCF:0000441|AC,0.999709
SCF:0000441|AD,0.999679
SCF:0000442|AC,0.999709
SCF:0000442|AD,0.999803
SCF:0000443|AC,0.020317
SCF:0000443|AD,0.952324
SCF:0000444|AC,0.020317
SCF:0000444|AD,0.001592
SCF:0000445|AC,0.020317
SCF:0000445|AD,0.979286
SCF:0000446|AC,0.002932
SCF:0000446|AD,0.002379
SCF:0000448|AC,0.999820
SCF:0000448|AD,0.999637
SCF:0000449|AC,0.999820
SCF:0000449|AD,0.999632
SCF:0000450|AC,0.999946
SCF:0000450|AD,0.999950
SCF:0000451|AC,0.999949
SCF:0000451|AD,0.999911
SCF:0000452|AC,0.999790
SCF:0000452|AD,0.237805
SCF:0000453|AC,0.999790
SCF:0000453|AD,0.999890
SCF:0000454|AC,0.004046
SCF:0000454|AD,0.000368
SCF:0000455|AC,0.004046
SCF:0000455|AD,0.094946
SCF:0000459|AC,0.002327
SCF:0000459|AD,0.000202
SCF:0000461|AC,0.999934
SCF:0000461|AD,0.999932
SCF:0000462|AC,0.999934
SCF:0000462|AD,0.999901
SCF:0000463|AC,0.999520
SCF:0000463|AD,0.999874
SCF:0000465|AC,0.999655
SCF:0000465|AD,0.999899
SCF:0000466|AC,0.999655
SCF:0000466|AD,0.999866
SCF:0000467|AC,0.999655
SCF:0000467|AD,0.999866
SCF:0000470|AC,0.999943
SCF:0000470|AD,0.999915
SCF:0000472|AC,0.099831
SCF:0000472|AD,0.998894
SCF:0000473|AC,0.099831
SCF:0000473|AD,0.614288
SCF:0000474|AC,0.099831
SCF:0000474|AD,0.007716
SCF:0000477|AC,0.999280
SCF:0000477|AD,0.999388
SCF:0000478|AC,0.999280
SCF:0000478|AD,0.999869
SCF:0000479|AC,0.999049
SCF:0000479|AD,0.080504
SCF:0000480|AC,0.999049
SCF:0000480|AD,0.529182
SCF:0000481|AC,0.999049
SCF:0000481|AD,0.999653
SCF:0000484|AC,0.999310
SCF:0000484|AD,0.999491
SCF:0000486|AC,0.139282
SCF:0000486|AD,0.999662
SCF:0000487|AC,0.999801
SCF:0000487|AD,0.999845
SCF:0000488|AC,0.999801
SCF:0000488|AD,0.998557
SCF:0000489|AC,0.999801
SCF:0000489|AD,0.999768
SCF:0000490|AC,0.997891
SCF:0000490|AD,0.999488
SCF:0000491|AC,0.997891
SCF:0000491|AD,0.000390
SCF:0000492|AC,0.997891
SCF:0000492|AD,0.009576
SCF:0000493|AC,0.999933
SCF:0000493|AD,0.999864
SCF:0000494|AC,0.999933
SCF:0000494|AD,0.999901
SCF:0000495|AC,0.999933
SCF:0000495|AD,0.999940
SCF:0000496|AC,0.000353
SCF:0000496|AD,0.038431
SCF:0000497|AC,0.000353
SCF:0000497|AD,0.000147
SCF:0000498|AC,0.999755
SCF:0000498|AD,0.999902
SCF:0000499|AC,0.999755
SCF:0000499|AD,0.999821
SCF:0000500|AC,0.994397
SCF:0000500|AD,0.033464
SCF:0000501|AC,0.998220
SCF:0000501|AD,0.998725
SCF:0000502|AC,0.999252
SCF:0000502|AD,0.999396
SCF:0000503|AC,0.999765
SCF:0000503|AD,0.999881
SCF:0000504|AC,0.999765
SCF:0000504|AD,0.999582
SCF:0000505|AC,0.999874
SCF:0000505|AD,0.999692
SCF:0000507|AC,0.997814
SCF:0000507|AD,0.999928
SCF:0000508|AC,0.997814
SCF:0000508|AD,0.999928
SCF:0000509|AC,0.997814
SCF:0000509|AD,0.999632
SCF:0000510|AC,0.999928
SCF:0000510|AD,0.998649
SCF:0000511|AC,0.999928
SCF:0000511|AD,0.999733
SCF:0000512|AC,0.999928
SCF:0000512|AD,0.999916
SCF:0000513|AC,0.007469
SCF:0000513|AD,0.118481
SCF:0000514|AC,0.007469
SCF:0000514|AD,0.070522
SCF:0000515|AC,0.007469
SCF:0000515|AD,0.911541
SCF:0000521|AC,0.997668
SCF:0000521|AD,0.999895
SCF:0000522|AC,0.997668
SCF:0000522|AD,0.999943
SCF:0000523|AC,0.999491
SCF:0000523|AD,0.996239
SCF:0000524|AC,0.999491
SCF:0000524|AD,0.994956
SCF:0000525|AC,0.999491
SCF:0000525|AD,0.999023
SCF:0000526|AC,0.999649
SCF:0000526|AD,0.999470
SCF:0000527|AC,0.000097
SCF:0000527|AD,0.989039
SCF:0000528|AC,0.000097
SCF:0000528|AD,0.855635
SCF:0000529|AC,0.999939
SCF:0000529|AD,0.999867
SCF:0000530|AC,0.999921
SCF:0000530|AD,0.999891
SCF:0000531|AC,0.999921
SCF:0000531|AD,0.999936
SCF:0000532|AC,0.999921
SCF:0000532|AD,0.999935
SCF:0000533|AC,0.999433
SCF:0000533|AD,0.999481
SCF:0000534|AC,0.999433
SCF:0000534|AD,0.999676
SCF:0000535|AC,0.999433
SCF:0000535|AD,0.999596
SCF:0000539|AC,0.016066
SCF:0000539|AD,0.366031
SCF:0000540|AC,0.001208
SCF:0000540|AD,0.998939
SCF:0000541|AC,0.001208
SCF:0000541|AD,0.999696
SCF:0000542|AC,0.001208
SCF:0000542|AD,0.997924
SCF:0000547|AC,0.999946
SCF:0000547|AD,0.999941
SCF:0000548|AC,0.999946
SCF:0000548|AD,0.999938
SCF:0000549|AC,0.999946
SCF:0000549|AD,0.999939
SCF:0000550|AC,0.999946
SCF:0000550|AD,0.999944
SCF:0000554|AC,0.999714
SCF:0000554|AD,0.986503
SCF:0000555|AC,0.999447
SCF:0000555|AD,0.999265
SCF:0000557|AC,0.017695
SCF:0000557|AD,0.088610
SCF:0000558|AC,0.997887
SCF:0000558|AD,0.999207
SCF:0000559|AC,0.988031
SCF:0000559|AD,0.989307
SCF:0000561|AC,0.998252
SCF:0000561|AD,0.999667
SCF:0000562|AC,0.997484
SCF:0000562|AD,0.997618
SCF:0000563|AC,0.997484
SCF:0000563|AD,0.997618
SCF:0000564|AC,0.997484
SCF:0000564|AD,0.946677
SCF:0000569|AC,0.123563
SCF:0000569|AD,0.983782
SCF:0000572|AC,0.999837
SCF:0000572|AD,0.999653
SCF:0000573|AC,0.999837
SCF:0000573|AD,0.997689
SCF:0000575|AC,0.000242
SCF:0000575|AD,0.995815
SCF:0000576|AC,0.000242
SCF:0000576|AD,0.659302
SCF:0000577|AC,0.016609
SCF:0000577|AD,0.999936
SCF:0000578|AC,0.016609
SCF:0000578|AD,0.999455
SCF:0000579|AC,0.016609
SCF:0000579|AD,0.999942
SCF:0000580|AC,0.999768
SCF:0000580|AD,0.999838
SCF:0000585|AC,0.726873
SCF:0000585|AD,0.933145
SCF:0000586|AC,0.001086
SCF:0000586|AD,0.019969
SCF:0000587|AC,0.067497
SCF:0000587|AD,0.999930
SCF:0000589|AC,0.998705
SCF:0000589|AD,0.999696
SCF:0000590|AC,0.999861
SCF:0000590|AD,0.999914
SCF:0000591|AC,0.982837
SCF:0000591|AD,0.999775
SCF:0000592|AC,0.001925
SCF:0000592|AD,0.011433
SCF:0000593|AC,0.001925
SCF:0000593|AD,0.005520
SCF:0000596|AC,0.981374
SCF:0000596|AD,0.999794
SCF:0000597|AC,0.981374
SCF:0000597|AD,0.994714
SCF:0000599|AC,0.000082
SCF:0000599|AD,0.000067
SCF:0000600|AC,0.000082
SCF:0000600|AD,0.581642
SCF:0000601|AC,0.999016
SCF:0000601|AD,0.999082
SCF:0000602|AC,0.999016
SCF:0000602|AD,0.999912
SCF:0000603|AC,0.007576
SCF:0000603|AD,0.999250
SCF:0000604|AC,0.999682
SCF:0000604|AD,0.984234
SCF:0000605|AC,0.999584
SCF:0000605|AD,0.999045
SCF:0000606|AC,0.999584
SCF:0000606|AD,0.999130
SCF:0000607|AC,0.999584
SCF:0000607|AD,0.927421
SCF:0000608|AC,0.999923
SCF:0000608|AD,0.999345
SCF:0000609|AC,0.999914
SCF:0000609|AD,0.999889
SCF:0000610|AC,0.999914
SCF:0000610|AD,0.999887
SCF:0000611|AC,0.047556
SCF:0000611|AD,0.024110
SCF:0000614|AC,0.988369
SCF:0000614|AD,0.998213
SCF:0000615|AC,0.988369
SCF:0000615|AD,0.994576
SCF:0000616|AC,0.997593
SCF:0000616|AD,0.997586
SCF:0000617|AC,0.997593
SCF:0000617|AD,0.997656
SCF:0000618|AC,0.997593
SCF:0000618|AD,0.155202
SCF:0000619|AC,0.000076
SCF:0000619|AD,0.000050
SCF:0000620|AC,0.000076
SCF:0000620|AD,0.006757
SCF:0000621|AC,0.999867
SCF:0000621|AD,0.999882
SCF:0000622|AC,0.999883
SCF:0000622|AD,0.999812
SCF:0000623|AC,0.999948
SCF:0000623|AD,0.999901
SCF:0000624|AC,0.999948
SCF:0000624|AD,0.999943
SCF:0000625|AC,0.999952
SCF:0000625|AD,0.999941
SCF:0000627|AC,0.000134
SCF:0000627|AD,0.003702
SCF:0000628|AC,0.000134
SCF:0000628|AD,0.023471
SCF:0000629|AC,0.000134
SCF:0000629|AD,0.003196
SCF:0000630|AC,0.000070
SCF:0000630|AD,0.000268
SCF:0000631|AC,0.000070
SCF:0000631|AD,0.000079
SCF:0000632|AC,0.000136
SCF:0000632|AD,0.000139
SCF:0000636|AC,0.000820
SCF:0000636|AD,0.001370
SCF:0000637|AC,0.000820
SCF:0000637|AD,0.001370
SCF:0000638|AC,0.000820
SCF:0000638|AD,0.001001
SCF:0000641|AC,0.999951
SCF:0000641|AD,0.999950
SCF:0000648|AC,0.996165
SCF:0000648|AD,0.781495
SCF:0000649|AC,0.818547
SCF:0000649|AD,0.565631
SCF:0000650|AC,0.818547
SCF:0000650|AD,0.999339
SCF:0000651|AC,0.999929
SCF:0000651|AD,0.999935
SCF:0000653|AC,0.999941
