triplet_id	split	internal_dev	ac_id	anchor	c	d	fam_a	fam_c	fam_d	pdb_id	pdb_count	stratum	replicated_noncontact
SCF:0001167	train_ineligible_unpermuted	0	AC:000974	P58246	Q8YVQ2	P0A3Y1	P74149	Q8YVQ2	P0A3Y1	2zt9	3	11_24	1
SCF:0001168	train_ineligible_unpermuted	0	AC:000974	P58246	Q8YVQ2	P61048	P74149	Q8YVQ2	P61048	2zt9	3	11_24	1
SCF:0001245	train_ineligible_unpermuted	0	AC:001051	A0AAN0Y3T9	A0AAN0Y4G9	A0AAN0Y0S4	P17291	P21472	Q83ER2	9h90	1	11_24	0
SCF:0001362	train_ineligible_unpermuted	0	AC:001142	P21470	P04969	P21467	A0A1M6R974	Q50296	Q839E7	8cdu	22	11_24	1
SCF:0001439	train_ineligible_unpermuted	0	AC:001246	Q54VN6	Q54XI5	Q9Y3A5	Q54VN6	A0A3Q7JDZ0	Q9Y3A5	5an9	4	3_10	1
SCF:0001687	train_ineligible_unpermuted	0	AC:001454	Q9CVB6	P61161	Q99JY9	Q9CVB6	A7MB62	P61157	7aqk	1	11_24	0
SCF:0001696	train_ineligible_unpermuted	0	AC:001464	Q9TM23	Q9TM22	Q9TM21	Q7DGD4	P32974	P12239	4yuu	1	11_24	0
SCF:0001802	train_ineligible_unpermuted	0	AC:001536	Q5SLQ0	P0DOY9	Q5SHN3	P62659	Q2FW20	P21472	5iwa	402	11_24	1
SCF:0001804	train_ineligible_unpermuted	0	AC:001536	Q5SLQ0	P0DOY9	P80377	P62659	Q2FW20	B7IA17	5iwa	402	11_24	1
SCF:0001810	train_ineligible_unpermuted	0	AC:001544	Q9RXK0	Q9RXJ1	Q9RSJ5	Q9RXK0	P0CI78	Q9RSJ5	2d3o	25	3_10	1
SCF:0001840	train_ineligible_unpermuted	0	AC:001566	A0QZ86	A0QSG2	A0R7F7	A0QZ86	P62656	A0R7F7	8wi9	1	11_24	0
SCF:0001885	train_ineligible_unpermuted	0	AC:001623	P21471	P21477	P21470	P21471	P21477	A0A1M6R974	8cec	23	11_24	1
SCF:0001886	train_ineligible_unpermuted	0	AC:001623	P21471	P21477	P21472	P21471	P21477	P21472	8cec	23	11_24	1
SCF:0001909	train_ineligible_unpermuted	0	AC:001645	G0RZX8	P0CT46	G0SC21	G0RZX8	P0CT46	G0SC21	8pel	2	3_10	1
SCF:0001910	train_ineligible_unpermuted	0	AC:001645	G0RZX8	P0CT46	G0SCD1	G0RZX8	P0CT46	G0SCD1	8pel	2	3_10	1
SCF:0001941	train_ineligible_unpermuted	0	AC:001671	Q9V1V0	Q9UZL4	P61994	Q9V1V0	Q9UZL4	P62266	6swd	7	11_24	1
SCF:0001942	train_ineligible_unpermuted	0	AC:001671	Q9V1V0	Q9UZL4	P62010	Q9V1V0	Q9UZL4	A0A3B6SS17	6swd	7	11_24	1
SCF:0001953	train_ineligible_unpermuted	0	AC:001683	E3UIU5	M2Y652	M2X090	E3UIU5	M2VTV2	M2X090	9kc5	1	11_24	0
SCF:0001954	train_ineligible_unpermuted	0	AC:001684	A0A2P6THB2	A0A2P6U4S6	A0A2P6U0J1	A0A2P6THB2	A0A4V8H007	P14225	6zzx	1	11_24	0
SCF:0001982	train_ineligible_unpermuted	0	AC:001711	O57204	Q76ZS0	Q76ZQ8	P20504	P04310	P68610	6rie	1	3_10	0
SCF:0001987	train_ineligible_unpermuted	0	AC:001717	A0A4V8H003	A0A4V8GZZ8	A0A4V8H002	T1RIQ1	I0YPL4	A0A4V8H004	6igz	1	11_24	0
SCF:0001988	train_ineligible_unpermuted	0	AC:001717	A0A4V8H003	A0A4V8GZZ8	A0A4V8GZZ9	T1RIQ1	I0YPL4	A0A4V8GZZ9	6igz	1	11_24	0
SCF:0001989	train_ineligible_unpermuted	0	AC:001717	A0A4V8H003	A0A4V8GZZ8	A0A4V8H004	T1RIQ1	I0YPL4	A0A4V8H004	6igz	1	11_24	0
SCF:0002005	train_ineligible_unpermuted	0	AC:001732	A0R550	A0QS96	A0QSP9	P0AG59	P21472	A0QSP9	6dzk	7	11_24	1
SCF:0002042	train_ineligible_unpermuted	0	AC:001763	P83794	P83796	P83795	Q93SX0	P0A3Y1	P83795	1vf5	9	11_24	1
SCF:0002047	train_ineligible_unpermuted	0	AC:001765	G0S9A0	G0S1P1	G0RZG4	G0S9A0	G0S1P1	G0RZG4	8r1o	2	3_10	1
SCF:0002048	train_ineligible_unpermuted	0	AC:001765	G0S9A0	G0S1P1	G0RZX8	G0S9A0	G0S1P1	G0RZX8	8r1o	2	3_10	1
SCF:0002109	train_ineligible_unpermuted	0	AC:001811	G0S755	G0RZG4	G0S1P1	G0S755	G0RZG4	G0S1P1	8pel	2	3_10	1
SCF:0002193	train_ineligible_unpermuted	0	AC:001899	A0AAN0XZY2	A0AAN0Y3T9	A0AAN0Y0S4	P0AG63	P17291	Q83ER2	9h90	1	11_24	0
SCF:0002194	train_ineligible_unpermuted	0	AC:001899	A0AAN0XZY2	A0AAN0Y3T9	A0AAN0Y4G9	P0AG63	P17291	P21472	9h90	1	11_24	0
SCF:0002195	train_ineligible_unpermuted	0	AC:001900	G3MXC8	P61157	A7MB62	G3MXC8	P61157	A7MB62	8tah	2	3_10	1
SCF:0002205	train_ineligible_unpermuted	0	AC:001911	A8HPD0	A8HPH1	A8HPD7	A8HPD0	A8HPH1	A8HPD0	9v7t	2	11_24	1
SCF:0002206	train_ineligible_unpermuted	0	AC:001911	A8HPD0	A8HPH1	A8HPC6	A8HPD0	A8HPH1	A8HPE4	9v7t	2	11_24	1
SCF:0002207	train_ineligible_unpermuted	0	AC:001911	A8HPD0	A8HPH1	A8HPD3	A8HPD0	A8HPH1	A8HPD3	9v7t	2	11_24	1
SCF:0002209	train_ineligible_unpermuted	0	AC:001911	A8HPH1	A8HPD0	A8HPC6	A8HPH1	A8HPD0	A8HPE4	9v7t	2	11_24	1
SCF:0002221	train_ineligible_unpermuted	0	AC:001932	Q83D76	Q83ED6	Q83ER7	Q83D76	Q83ED6	P0AG63	9t61	3	11_24	1
SCF:0002222	train_ineligible_unpermuted	0	AC:001932	Q83D76	Q83ED6	Q83ES5	Q83D76	Q83ED6	P21471	9t61	3	11_24	1
SCF:0002246	train_ineligible_unpermuted	0	AC:001947	P09192	P12975	P14835	D0VWR8	B8LEQ8	P14835	8am5	1	11_24	0
SCF:0002247	train_ineligible_unpermuted	0	AC:001947	P12975	P09192	Q55274	B8LEQ8	D0VWR8	Q55274	8am5	1	11_24	0
SCF:0002249	train_ineligible_unpermuted	0	AC:001952	A4GDF1	A4GDH1	Q49QE8	P68608	A4GDH1	Q49QE8	7aoh	1	3_10	0
SCF:0002293	train_ineligible_unpermuted	0	AC:001983	P0DM37	P51765	D0VWR8	P0DM37	P0A444	D0VWR8	7eda	34	11_24	1
SCF:0002294	train_ineligible_unpermuted	0	AC:001983	P0DM37	P51765	D0VWR7	P0DM37	P0A444	D0VWR7	7eda	34	11_24	1
SCF:0002296	train_ineligible_unpermuted	0	AC:001983	P51765	P0DM37	Q9F1K9	P0A444	P0DM37	P19054	7eda	34	11_24	1
SCF:0002320	train_ineligible_unpermuted	0	AC:002008	A0A063XFC1	A0A063X754	A0A063X781	P55873	A0A063X754	A0A063X781	9p38	2	11_24	1
SCF:0002321	train_ineligible_unpermuted	0	AC:002008	A0A063XFC1	A0A063X754	A0A063XCH0	P55873	A0A063X754	A0A063XCH0	9p38	2	11_24	1
SCF:0002322	train_ineligible_unpermuted	0	AC:002008	A0A063XFC1	A0A063X754	A0A063XCG5	P55873	A0A063X754	A0A063XCG5	9p38	2	11_24	1
SCF:0002353	train_ineligible_unpermuted	0	AC:002038	A0A063X745	A0A063X8U6	A0A063XCP1	A0A063X745	A0A063X8U6	P0A0F8	9p38	2	11_24	1
SCF:0002444	train_ineligible_unpermuted	0	AC:002127	Q85FY7	M1VKK5	M1UU36	A0T0M8	M1VKK5	M1UU36	5zgb	1	11_24	0
SCF:0002445	train_ineligible_unpermuted	0	AC:002127	Q85FY7	M1VKK5	M1VFJ4	A0T0M8	M1VKK5	M1VFJ4	5zgb	1	11_24	0
SCF:0002454	train_ineligible_unpermuted	0	AC:002136	T1RJ07	T1RJP7	T1RIQ1	T1RJ07	A0T0M8	T1RIQ1	8zo9	10	11_24	1
SCF:0002457	train_ineligible_unpermuted	0	AC:002137	P61994	Q9UY20	Q9V1V0	P62266	Q9UY20	Q9V1V0	6swd	7	11_24	1
SCF:0002471	train_ineligible_unpermuted	0	AC:002150	G0S1P1	G0SC21	G0SCD1	G0S1P1	G0SC21	G0SCD1	8pel	2	3_10	1
SCF:0002472	train_ineligible_unpermuted	0	AC:002150	G0S1P1	G0SC21	G0SE33	G0S1P1	G0SC21	G0SE33	8pel	2	3_10	1
SCF:0002473	train_ineligible_unpermuted	0	AC:002150	G0S1P1	G0SC21	G0S755	G0S1P1	G0SC21	G0S755	8pel	2	3_10	1
SCF:0002474	train_ineligible_unpermuted	0	AC:002150	G0SC21	G0S1P1	G0S755	G0SC21	G0S1P1	G0S755	8pel	2	3_10	1
SCF:0002475	train_ineligible_unpermuted	0	AC:002150	G0SC21	G0S1P1	G0RZG4	G0SC21	G0S1P1	G0RZG4	8pel	2	3_10	1
SCF:0002476	train_ineligible_unpermuted	0	AC:002150	G0SC21	G0S1P1	G0RZX8	G0SC21	G0S1P1	G0RZX8	8pel	2	3_10	1
SCF:0002505	train_ineligible_unpermuted	0	AC:002181	P20980	P68439	P20979	P20980	P68439	P20979	8rqk	2	11_24	1
SCF:0002506	train_ineligible_unpermuted	0	AC:002181	P20980	P68439	P20635	P20980	P68439	P20635	8rqk	2	11_24	1
SCF:0002507	train_ineligible_unpermuted	0	AC:002181	P68439	P20980	P21087	P68439	P20980	P21087	8rqk	2	11_24	1
SCF:0002569	train_ineligible_unpermuted	0	AC:002236	Q50297	P41205	P75560	B7IA17	P41205	P75560	7ooc	32	11_24	1
SCF:0002570	train_ineligible_unpermuted	0	AC:002236	Q50297	P41205	Q50306	B7IA17	P41205	P62399	7ooc	32	11_24	1
SCF:0002585	train_ineligible_unpermuted	0	AC:002250	O85388	Q83ED6	Q83ES5	P80372	Q83ED6	P21471	9t0z	3	11_24	1
SCF:0002600	train_ineligible_unpermuted	0	AC:002274	P0A0F8	Q2FW17	Q2FW38	P0A0F8	P0CI78	A0A063XCH0	6sj6	34	11_24	1
SCF:0002607	train_ineligible_unpermuted	0	AC:002282	P17227	A0A0F6NFW5	A0A0F6NGI2	E9NPX1	A0T0M8	T1RIQ1	6zoo	4	11_24	1
SCF:0002618	train_ineligible_unpermuted	0	AC:002300	P19569	P09192	Q55274	E1C9K8	D0VWR8	Q55274	8am5	1	11_24	0
SCF:0002637	train_ineligible_unpermuted	0	AC:002319	Q3MHR7	G3MXC8	Q3SYX9	Q9CVB6	G3MXC8	G3MXC8	7jpn	2	3_10	1
SCF:0002655	train_ineligible_unpermuted	0	AC:002339	P21473	P21477	P21470	Q2G2Q1	P21477	A0A1M6R974	8cdv	23	11_24	1
SCF:0002674	train_ineligible_unpermuted	0	AC:002347	A0T0M8	B8BUW3	B8CEQ3	A0T0M8	B8BUW3	B8CEQ3	8xls	2	11_24	1
SCF:0002688	train_ineligible_unpermuted	0	AC:002355	P0A8V2	P0AF28	P0A7V3	P0A8V2	P0AF28	P80372	8u3b	1	3_10	0
SCF:0002689	train_ineligible_unpermuted	0	AC:002355	P0A8V2	P0AF28	P0AFW0	P0A8V2	P0AF28	P0AFW0	8u3b	1	3_10	0
SCF:0002695	train_ineligible_unpermuted	0	AC:002367	P38550	A0A1S4BFK7	A0A1S4CE74	P11704	A0A1S4BFK7	A0A9R0JBX6	8wa1	1	11_24	0
SCF:0002703	train_ineligible_unpermuted	0	AC:002374	O57233	Q76ZQ8	Q76ZS0	P21087	P68610	P04310	6rie	1	3_10	0
SCF:0002717	train_ineligible_unpermuted	0	AC:002399	P00579	P0ABS1	P0A9G4	P00579	P0ABS1	P0A9G4	7khi	4	3_10	1
SCF:0002793	train_ineligible_unpermuted	0	AC:002458	C4R7L2	C4R5R1	C4R370	P37382	C4R5R1	F2QUC3	8yfq	2	11_24	1
SCF:0002794	train_ineligible_unpermuted	0	AC:002458	C4R7L2	C4R5R1	F2QUC3	P37382	C4R5R1	F2QUC3	8yfq	2	11_24	1
SCF:0002829	train_ineligible_unpermuted	0	AC:002499	Q85FY0	M1VKK5	M1VFJ4	E1C9K8	M1VKK5	M1VFJ4	5zgb	1	11_24	0
SCF:0002860	train_ineligible_unpermuted	0	AC:002524	A0A0M3KL13	A0A0F6NFW5	P05310	A0A0M3KL13	A0T0M8	A0T0M8	6zoo	1	11_24	0
SCF:0002861	train_ineligible_unpermuted	0	AC:002524	A0A0M3KL13	A0A0F6NFW5	P05311	A0A0M3KL13	A0T0M8	T1RIQ1	6zoo	1	11_24	0
SCF:0002862	train_ineligible_unpermuted	0	AC:002524	A0A0M3KL13	A0A0F6NFW5	A0A0F6NGI2	A0A0M3KL13	A0T0M8	T1RIQ1	6zoo	1	11_24	0
SCF:0002873	train_ineligible_unpermuted	0	AC:002538	P68610	P20986	P20980	P68610	P20986	P20980	8p0j	3	11_24	1
SCF:0002904	train_ineligible_unpermuted	0	AC:002580	A0A175JJM9	C4M5A0	C4M9F9	W5I035	C4M5A0	C4M9F9	9v1j	5	11_24	1
SCF:0002906	train_ineligible_unpermuted	0	AC:002581	A0AAN0Y0S4	A0AAN0Y138	A0AAN0Y3T9	Q83ER2	P80372	P17291	9h90	1	11_24	0
SCF:0002907	train_ineligible_unpermuted	0	AC:002581	A0AAN0Y138	A0AAN0Y0S4	A0AAN0Y3T9	P80372	Q83ER2	P17291	9h90	1	11_24	0
SCF:0002909	train_ineligible_unpermuted	0	AC:002582	Q1HGH9	Q1HFW2	W7XJB1	Q1HGH9	Q1HFW2	W7XJB1	7k58	4	11_24	1
SCF:0002910	train_ineligible_unpermuted	0	AC:002582	Q1HGH9	Q1HFW2	Q1HFV9	Q1HGH9	Q1HFW2	Q24DI9	7k58	4	11_24	1
SCF:0002911	train_ineligible_unpermuted	0	AC:002582	Q1HGH9	Q1HFW2	Q1HFX0	Q1HGH9	Q1HFW2	Q1HFX0	7k58	4	11_24	1
SCF:0002963	train_ineligible_unpermuted	0	AC:002627	Q9V461	Q9XYU1	Q9XYU0	Q9V461	P25205	P33993	6raz	3	11_24	1
SCF:0002964	train_ineligible_unpermuted	0	AC:002627	Q9V461	Q9XYU1	P49735	Q9V461	P25205	P49735	6raz	3	11_24	1
SCF:0002965	train_ineligible_unpermuted	0	AC:002627	Q9V461	Q9XYU1	Q26454	Q9V461	P25205	Q26454	6raz	3	11_24	1
SCF:0002967	train_ineligible_unpermuted	0	AC:002627	Q9XYU1	Q9V461	Q9XYU0	P25205	Q9V461	P33993	6raz	3	11_24	1
SCF:0003026	train_ineligible_unpermuted	0	AC:002694	C3SR12	C3SR52	P02359	Q83ER2	B7IA17	P17291	9sx2	12	11_24	1
SCF:0003056	train_ineligible_unpermuted	0	AC:002714	Q1HGH9	Q1HFW0	Q1HFV9	Q1HGH9	Q24CE5	Q24DI9	7k5b	4	11_24	1
SCF:0003057	train_ineligible_unpermuted	0	AC:002714	Q1HGH9	Q1HFW0	W7XJB1	Q1HGH9	Q24CE5	W7XJB1	7k5b	4	11_24	1
SCF:0003058	train_ineligible_unpermuted	0	AC:002714	Q1HGH9	Q1HFW0	Q1HFX0	Q1HGH9	Q24CE5	Q1HFX0	7k5b	4	11_24	1
SCF:0003074	train_ineligible_unpermuted	0	AC:002721	P80371	Q5SJH3	Q5SLQ0	A0QVB8	Q5SJH3	P62659	5iwa	385	11_24	1
SCF:0003075	train_ineligible_unpermuted	0	AC:002721	P80371	Q5SJH3	P80377	A0QVB8	Q5SJH3	B7IA17	5iwa	385	11_24	1
SCF:0003076	train_ineligible_unpermuted	0	AC:002721	P80371	Q5SJH3	Q5SHP6	A0QVB8	Q5SJH3	Q5SHP6	5iwa	385	11_24	1
SCF:0003093	train_ineligible_unpermuted	0	AC:002746	P21087	P20979	P68439	P21087	P20979	P68439	8p0j	4	11_24	1
SCF:0003101	train_ineligible_unpermuted	0	AC:002754	Q93SX0	P0A3Y1	Q8YVQ2	Q93SX0	P0A3Y1	Q8YVQ2	2zt9	3	11_24	1
SCF:0003105	train_ineligible_unpermuted	0	AC:002762	A0A3Q7JYM3	A0A3Q7F5X2	P49215	A0A3Q7JYM3	Q01855	C4M0Z2	7qiy	1	11_24	0
SCF:0003110	train_ineligible_unpermuted	0	AC:002772	I7MLZ4	Q24CL2	Q24DJ0	I7MLZ4	Q24CL2	Q24DJ0	8th8	2	11_24	1
SCF:0003111	train_ineligible_unpermuted	0	AC:002772	I7MLZ4	Q24CL2	Q23S05	I7MLZ4	Q24CL2	Q23S05	8th8	2	11_24	1
SCF:0003112	train_ineligible_unpermuted	0	AC:002772	Q24CL2	I7MLZ4	I7M6D6	Q24CL2	I7MLZ4	I7M6D6	8th8	2	11_24	1
SCF:0003121	train_ineligible_unpermuted	0	AC:002781	Q9XYU1	Q26454	Q9XYU0	P25205	Q26454	P33993	6raw	2	11_24	1
SCF:0003139	train_ineligible_unpermuted	0	AC:002811	A0A1S3X2G3	A0A1S3YXM6	A0A1S3ZSI0	A0A1S3X2G3	A0A9R0JF29	A0A1S3ZSI0	8wa0	1	11_24	0
SCF:0003140	train_ineligible_unpermuted	0	AC:002811	A0A1S3YXM6	A0A1S3X2G3	A0A1S3YU01	A0A9R0JF29	A0A1S3X2G3	A0A1S3YU01	8wa0	1	11_24	0
SCF:0003204	train_ineligible_unpermuted	0	AC:002876	Q9VGW6	Q9XYU0	Q9XYU1	Q9VGW6	P33993	P25205	6ray	3	11_24	1
SCF:0003205	train_ineligible_unpermuted	0	AC:002876	Q9VGW6	Q9XYU0	P49735	Q9VGW6	P33993	P49735	6ray	3	11_24	1
SCF:0003206	train_ineligible_unpermuted	0	AC:002876	Q9XYU0	Q9VGW6	Q26454	P33993	Q9VGW6	Q26454	6ray	3	11_24	1
SCF:0003207	train_ineligible_unpermuted	0	AC:002876	Q9XYU0	Q9VGW6	Q9XYU1	P33993	Q9VGW6	P25205	6ray	3	11_24	1
SCF:0003208	train_ineligible_unpermuted	0	AC:002876	Q9XYU0	Q9VGW6	Q9V461	P33993	Q9VGW6	Q9V461	6ray	3	11_24	1
SCF:0003240	train_ineligible_unpermuted	0	AC:002914	A0A2K3DG79	A8IS47	A8INX1	A0A2K3DG79	A8IS47	A8INX1	7ekq	1	11_24	0
SCF:0003258	train_ineligible_unpermuted	0	AC:002942	Q85G51	Q85FP8	M1UU36	Q85G51	Q85FP8	M1UU36	7blz	4	11_24	1
SCF:0003281	train_ineligible_unpermuted	0	AC:002971	W5FWF5	W5FEZ3	Q8L806	W5FWF5	W5FEZ3	Q8L806	8r57	1	11_24	0
SCF:0003303	train_ineligible_unpermuted	0	AC:002992	Q9V1V5	Q9V1V0	Q9V195	Q9V1V5	Q9V1V0	Q9V195	6swd	7	11_24	1
SCF:0003304	train_ineligible_unpermuted	0	AC:002992	Q9V1V5	Q9V1V0	Q9UY20	Q9V1V5	Q9V1V0	Q9UY20	6swd	7	11_24	1
SCF:0003310	train_ineligible_unpermuted	0	AC:002997	B8BRQ8	B8BUW3	B8BU33	B8BRQ8	B8BUW3	B8BU33	8zet	2	11_24	1
SCF:0003311	train_ineligible_unpermuted	0	AC:002997	B8BRQ8	B8BUW3	B8BYV4	B8BRQ8	B8BUW3	B8BYV4	8zet	2	11_24	1
SCF:0003313	train_ineligible_unpermuted	0	AC:002998	K4P217	A0A6P3ED73	D4P8H6	A0A3Q7FNQ5	A0A6P3ED73	P62750	8bf9	1	11_24	0
SCF:0003317	train_ineligible_unpermuted	0	AC:003002	P42380	A8IJY7	A8INX1	P42380	A8IJY7	A8INX1	7ekq	1	11_24	0
SCF:0003318	train_ineligible_unpermuted	0	AC:003002	P42380	A8IJY7	A8IS47	P42380	A8IJY7	A8IS47	7ekq	1	11_24	0
SCF:0003324	train_ineligible_unpermuted	0	AC:003011	O60104	O14010	O94376	O60104	O14010	O94376	5n9j	2	11_24	1
SCF:0003326	train_ineligible_unpermuted	0	AC:003014	P06269	A0A1S3YU01	A0A1S3X2G3	P06505	A0A1S3YU01	A0A1S3X2G3	8w9z	3	11_24	1
SCF:0003338	train_ineligible_unpermuted	0	AC:003024	P87310	O14010	O94376	P87310	O14010	O94376	5n9j	1	11_24	0
SCF:0003353	train_ineligible_unpermuted	0	AC:003037	Q99471	P48643	P40227	Q99471	P48643	P40227	6nr9	3	11_24	1
SCF:0003357	train_ineligible_unpermuted	0	AC:003042	Q8DKF3	Q8DMR6	Q8DKF5	Q8DKF3	Q8DMR6	Q8DKF5	6tjv	1	11_24	0
SCF:0003358	train_ineligible_unpermuted	0	AC:003044	Q9XFH4	O23629	P02281	Q9XFH4	O23629	O23629	8wh5	6	3_10	1
SCF:0003359	train_ineligible_unpermuted	0	AC:003044	Q9XFH4	O23629	P84233	Q9XFH4	O23629	P02299	8wh5	6	3_10	1
SCF:0003362	train_ineligible_unpermuted	0	AC:003047	P38203	P53905	P47017	P38203	P53905	P47017	4m78	10	3_10	1
SCF:0003363	train_ineligible_unpermuted	0	AC:003047	P53905	P38203	P40089	P53905	P38203	P40089	4m78	10	3_10	1
SCF:0000072	train_ineligible_unpermuted	0	AC:000057	C4R3Z5	C4R5R1	F2QUC3	C4R3Z5	C4R5R1	F2QUC3	8yfq	2	11_24	1
SCF:0000645	train_ineligible_unpermuted	0	AC:000548	A0AAN0XZY8	A0AAN0Y0S4	A0AAN0Y3T9	P80373	Q83ER2	P17291	9h90	1	11_24	0
SCF:0000709	train_ineligible_unpermuted	0	AC:000606	Q50296	P41205	Q50301	Q50296	P41205	Q50301	7ooc	32	11_24	1
SCF:0000820	train_ineligible_unpermuted	0	AC:000678	G0SCD1	G0SC21	G0S755	G0SCD1	G0SC21	G0S755	8pel	2	3_10	1
SCF:0001165	train_ineligible_unpermuted	0	AC:000973	P21473	P21467	P21472	Q2G2Q1	Q839E7	P21472	8cdv	23	11_24	1
SCF:0001166	train_ineligible_unpermuted	0	AC:000973	P21473	P21467	P04969	Q2G2Q1	Q839E7	Q50296	8cdv	23	11_24	1
SCF:0001246	train_ineligible_unpermuted	0	AC:001051	A0AAN0Y4G9	A0AAN0Y3T9	A0AAN0Y0S4	P21472	P17291	Q83ER2	9h90	1	11_24	0
SCF:0001267	train_ineligible_unpermuted	0	AC:001069	W8SU98	A0A2P6THB2	A0A2P6TPU7	W8SU98	A0A2P6THB2	A0A2P6TPU7	6zzx	1	11_24	0
SCF:0001318	train_ineligible_unpermuted	0	AC:001105	G0SE33	G0SC21	P0CT46	G0SE33	G0SC21	P0CT46	8r1o	2	3_10	1
SCF:0001361	train_ineligible_unpermuted	0	AC:001142	P21470	P04969	P21472	A0A1M6R974	Q50296	P21472	8cdu	22	11_24	1
SCF:0001585	train_ineligible_unpermuted	0	AC:001368	O15612	A0A175JJM9	C4M549	O15612	W5I035	C4M549	9v27	6	11_24	1
SCF:0001809	train_ineligible_unpermuted	0	AC:001542	E3UIU5	M2XR49	M2VTV2	E3UIU5	M2XR49	M2VTV2	9kc5	1	11_24	0
SCF:0001839	train_ineligible_unpermuted	0	AC:001566	A0QSG2	A0QZ86	A0QSD7	P62656	A0QZ86	P80372	8wi9	1	11_24	0
SCF:0001891	train_ineligible_unpermuted	0	AC:001625	G0S755	G0SE33	G0SC21	G0S755	G0SE33	G0SC21	8pel	2	3_10	1
SCF:0001983	train_ineligible_unpermuted	0	AC:001711	Q76ZS0	O57204	Q76ZP7	P04310	P20504	Q76ZP7	6rie	1	3_10	0
SCF:0002051	train_ineligible_unpermuted	0	AC:001767	Q5SJH3	P80377	Q5SHN3	Q5SJH3	B7IA17	P21472	1ibk	408	11_24	1
SCF:0002052	train_ineligible_unpermuted	0	AC:001767	Q5SJH3	P80377	P17291	Q5SJH3	B7IA17	P17291	1ibk	408	11_24	1
SCF:0002186	train_ineligible_unpermuted	0	AC:001892	P30394	A8HPD0	A8HPH1	Q55329	A8HPD0	A8HPH1	9v7t	3	11_24	1
SCF:0002187	train_ineligible_unpermuted	0	AC:001892	P30394	A8HPD0	A8HPE4	Q55329	A8HPD0	A8HPE4	9v7t	3	11_24	1
SCF:0002199	train_ineligible_unpermuted	0	AC:001903	P38550	A0A1S4D4H1	P06271	P11704	A0A1S4D4H1	P06271	8wa1	1	11_24	0
SCF:0002200	train_ineligible_unpermuted	0	AC:001903	P38550	A0A1S4D4H1	A0A1S4CE74	P11704	A0A1S4D4H1	A0A9R0JBX6	8wa1	1	11_24	0
SCF:0002208	train_ineligible_unpermuted	0	AC:001911	A8HPH1	A8HPD0	A8HPD7	A8HPH1	A8HPD0	A8HPD0	9v7t	2	11_24	1
SCF:0002302	train_ineligible_unpermuted	0	AC:001986	P68608	P68439	P20979	P68608	P68439	P20979	9fpy	3	11_24	1
SCF:0002327	train_ineligible_unpermuted	0	AC:002010	A0A3Q7GDB0	A0A3Q7EMX2	P49215	G1SGX4	A0A3Q7EMX2	C4M0Z2	7qiy	1	11_24	0
SCF:0002330	train_ineligible_unpermuted	0	AC:002013	P29254	P09192	Q55274	A0T0M8	D0VWR8	Q55274	8am5	1	11_24	0
