Q7KZ85	Q7KZ85
Q7L5N1	Q7L5N1
Q7LXK4	Q7LXK4
Q7LXK4	B8YB58
Q7LXK4	Q4JB12
Q7RTV0	Q7RTV0
Q7Y0H2	Q7Y0H2
Q7Z4G1	Q7Z4G1
Q7Z4H7	Q7Z4H7
Q7Z4L5	Q7Z4L5
Q7Z7J7	Q7Z7J7
Q7ZT47	Q7ZT47
Q7ZT47	Q9W0I7
Q7ZT48	Q7ZT48
Q7ZX96	Q7ZX96
Q7ZYJ8	Q7ZYJ8
Q7ZYJ8	Q6GNX0
Q839E7	Q839E7
Q839E7	P21467
Q839E7	Q2FW23
Q839E7	P0A7W1
Q839E7	A0A241XG65
Q839E7	B7IA22
Q839E7	D0CD14
Q839E7	A0A1B2U0I9
Q83D76	Q83D76
Q83D76	P02358
Q83D76	B7IBC1
Q83D76	W8T6F0
Q83E83	Q83E83
Q83ED6	Q83ED6
Q83ER2	Q83ER2
Q83ER2	C3SR12
Q83ER2	A0AAN0Y0S4
Q83ER2	E2RXT9
Q83ER2	P0A7W7
Q84Y02	Q84Y02
Q84Y02	Q75VY4
Q84Y02	A0A2P6TS63
Q84Y02	A0A7S3VSS7
Q84Y02	Q9C639
Q84Y02	A0A2P6TZ50
Q84Y02	A0A7S3R4R1
Q84Y02	A0A4V8GZZ7
Q84Y02	F2CW18
Q84Y02	A0A2K1KN29
Q84Y02	I0YQ46
Q84Y02	Q75VY7
Q84Y02	I0YQ44
Q84Y02	Q9LKC7
Q84Y02	P27521
Q84Y02	Q9SQL2
Q85FP8	Q85FP8
Q85FP8	E3UIU9
Q85G51	Q85G51
Q861F7	Q861F7
Q861F7	P04439
Q86V25	Q86V25
Q86VP6	Q86VP6
Q86VX2	Q86VX2
Q86X83	Q86X83
Q8A0S2	Q8A0S2
Q8A1D9	Q8A1D9
Q8A1P7	Q8A1P7
Q8DG60	Q8DG60
Q8DHA7	Q8DHA7
Q8DHJ2	Q8DHJ2
Q8DHJ2	D0VWR5
Q8DIP0	Q8DIP0
Q8DIP0	A0ACD6B9M2
Q8DIP0	Q9TM20
Q8DIQ1	Q8DIQ1
Q8DIQ1	A0A1C8XRM6
Q8DIQ1	A0ACD6B9N1
Q8DIQ1	D0VWR1
Q8DIQ1	O19928
Q8DJD9	Q8DJD9
Q8DJU2	Q8DJU2
Q8DKF3	Q8DKF3
Q8DKF4	Q8DKF4
Q8DKF5	Q8DKF5
Q8DKX9	Q8DKX9
Q8DKZ3	Q8DKZ3
Q8DKZ4	Q8DKZ4
Q8DL29	Q8DL29
Q8DL29	P26289
Q8DL30	Q8DL30
Q8DL31	Q8DL31
Q8DL32	Q8DL32
Q8DLJ8	Q8DLJ8
Q8DLL4	Q8DLL4
Q8DLN5	Q8DLN5
Q8DMA1	Q8DMA1
Q8DMP8	Q8DMP8
Q8DMR6	Q8DMR6
Q8DMU4	Q8DMU4
Q8GNY5	Q8GNY5
Q8IRE3	Q8IRE3
Q8IW19	Q8IW19
Q8IY18	Q8IY18
Q8IY47	Q8IY47
Q8L806	Q8L806
Q8LE42	Q8LE42
Q8LE42	A6QRA1
Q8LGE7	Q8LGE7
Q8N0S6	Q8N0S6
Q8N122	Q8N122
Q8N140	Q8N140
Q99933	Q99933
Q99986	Q99986
Q9AU02	Q9AU02
Q9B6C7	Q9B6C7
Q9B6C8	Q9B6C8
Q9B6D4	Q9B6D4
Q9B6E8	Q9B6E8
Q9BQ15	Q9BQ15
Q9BQE9	Q9BQE9
Q9BRX5	Q9BRX5
Q9BS16	Q9BS16
Q9BS18	Q9BS18
Q9BT73	Q9BT73
Q9BT78	Q9BT78
Q9BTE1	Q9BTE1
Q9BV81	Q9BV81
Q9BVC4	Q9BVC4
Q9BVW5	Q9BVW5
Q9BWJ5	Q9BWJ5
Q9BXJ9	Q9BXJ9
Q9BXW9	Q9BXW9
Q9BZE4	Q9BZE4
Q9C005	Q9C005
Q9C567	Q9C567
Q9C6B3	Q9C6B3
Q9CQP8	Q9CQP8
Q9CVB6	Q9CVB6
Q9CVB6	Q3MHR7
Q9D6J6	Q9D6J6
Q9DC70	Q9DC70
Q9DC70	A0A4X1VTL7
Q9DC70	A0A8D1J578
Q9DC70	A0A8D1TL60
Q9F1L5	Q9F1L5
Q9F1R6	Q9F1R6
Q9FQ96	Q9FQ96
Q9GZN1	Q9GZN1
Q9GZQ3	Q9GZQ3
Q9GZQ6	Q9GZQ6
Q9GZS1	Q9GZS1
Q9GZS3	Q9GZS3
Q9GZZ1	Q9GZZ1
Q9H0A8	Q9H0A8
Q9H0H0	Q9H0H0
Q9H1A4	Q9H1A4
Q9H1D9	Q9H1D9
Q9H293	Q9H293
Q9H3R5	Q9H3R5
Q9H4A6	Q9H4A6
Q9H668	Q9H668
Q9H6D7	Q9H6D7
Q9H9F9	Q9H9F9
Q9H9Q2	Q9H9Q2
Q9H9Q2	Q9UBW8
Q9HAD4	Q9HAD4
Q9HAW0	Q9HAW0
Q9HAW4	Q9HAW4
Q9HB90	Q9HB90
Q9HB96	Q9HB96
Q9HCG8	Q9HCG8
Q9HYR9	Q9HYR9
Q9I2U0	Q9I2U0
Q9I2U1	Q9I2U1
Q9L0I8	Q9L0I8
Q9L0Q9	Q9L0Q9
Q9LK40	Q9LK40
Q9LQ02	Q9LQ02
Q9LTI0	Q9LTI0
Q9LU21	Q9LU21
Q9LVM2	Q9LVM2
Q9M1A8	Q9M1A8
Q9M1A8	O81097
Q9M1J2	Q9M1J2
Q9M3L0	Q9M3L0
Q9NP87	Q9NP87
Q9NPA0	Q9NPA0
Q9NPD3	Q9NPD3
Q9NPF5	Q9NPF5
Q9NQP4	Q9NQP4
Q9NQT4	Q9NQT4
Q9NQT5	Q9NQT5
Q9NR50	Q9NR50
Q9NRC8	Q9NRC8
Q9NRP0	Q9NRP0
Q9NV88	Q9NV88
Q9NVH2	Q9NVH2
Q9NVM9	Q9NVM9
Q9NVR2	Q9NVR2
Q9NVU7	Q9NVU7
Q9NVX0	Q9NVX0
Q9NW38	Q9NW38
Q9NX08	Q9NX08
Q9NX55	Q9NX55
Q9NYB9	Q9NYB9
O19927	O19927
O19927	P37256
O19927	Q8DIQ0
O22993	O22993
O23629	O23629
O23629	O60814
O23629	P02281
O23629	P02293
O23629	P06899
O23629	P33778
O23629	P62807
O23629	Q16778
O23629	Q93079
O23629	Q99877
O23629	Q9FFC0
O31718	O31718
O31742	O31742
O31742	A0A063XHU6
O31742	Q2FZ42
O31743	O31743
O32231	O32231
O35011	O35011
O42978	O42978
O43143	O43143
O43257	O43257
O43290	O43290
O43402	O43402
O53830	O53830
O60104	O60104
O60231	O60231
O60566	O60566
O60826	O60826
O60925	O60925
O66841	O66841
O66842	O66842
O67335	O67335
O67337	O67337
O74483	O74483
O74499	O74499
O74544	O74544
O74736	O74736
O74824	O74824
O74824	Q7L523
O74824	Q00582
O75140	O75140
O75575	O75575
O75586	O75586
O75822	O75822
O77448	O77448
O80634	O80634
O81098	O81098
O81098	A0A4X1VTX4
O81098	I3LSI7
O81098	Q2T9T3
O81098	Q7JZF5
O82504	O82504
O94355	O94355
O94376	O94376
O94646	O94646
O94707	O94707
O94742	O94742
O95059	O95059
O95376	O95376
O95456	O95456
O96019	O96019
P00166	P00166
P00175	P00175
P00579	P00579
P00646	P00646
P01096	P01096
P01116	P01116
P01730	P01730
P01732	P01732
P01738	P01738
P01750	P01750
P01837	P01837
P01867	P01867
P01867	P01857
P01867	P01863
P01867	P01865
P02299	P02299
P02299	P61830
P02299	P68431
P02299	P84233
P02299	Q6NXT2
P02299	Q71DI3
P02413	P02413
P02602	P02602
P02602	P14649
P02607	P02607
P02721	P02721
P02930	P02930
P03437	P03437
P03472	P03472
P03929	P03929
P04038	P04038
P04038	P09669
P04051	P04051
P04214	P04214
C4R7L8	C4R7L8
C6KI89	C6KI89
D0VWR7	D0VWR7
D0VWR7	D0FXY3
D0VWR7	Q8DIF8
D0VWR7	Q9TM46
D0VWR8	D0VWR8
D0VWR8	P09192
D0VWR8	Q8CM25
D0VWR8	Q9TM47
D0VX26	D0VX26
D0VX28	D0VX28
D0VX29	D0VX29
D0VX29	A0A0D9R493
D0VX29	F1RPD2
D7NIZ2	D7NIZ2
D7P6B9	D7P6B9
D7P897	D7P897
D8V7I1	D8V7I1
D8V7I2	D8V7I2
D8V7I7	D8V7I7
D9PY02	D9PY02
D9PY02	P60238
D9PY02	Q2FKZ0
D9PY03	D9PY03
D9PY04	D9PY04
E1C9K8	E1C9K8
E1C9K8	A0T0T5
E1C9K8	P19569
E1C9K8	P58573
E1C9K8	Q85FY0
E1C9K9	E1C9K9
E1C9L1	E1C9L1
E1C9L2	E1C9L2
E1C9L3	E1C9L3
E3UIU5	E3UIU5
E9NPX1	E9NPX1
E9NPX1	A0A4V8H010
E9NPX1	P13165
E9NPX1	P17227
E9NPX1	P30980
E9NPX1	P56768
E9NPX1	Q6YXR3
E9NPX1	Q85FQ6
E9NPX1	S4Z1D9
E9Q9F6	E9Q9F6
F1N4X0	F1N4X0
F1S8U4	F1S8U4
F1SDI2	F1SDI2
F1SJP6	F1SJP6
F2D0D5	F2D0D5
F2D0D5	Q8LCQ4
F2D0D5	Q43485
F2D0D5	A0A2K1K0C7
